	0
GO:0046685	134
GO:1901223	56
GO:1903236	19
GO:1903238	12
GO:1990776	47
GO:0001678	222
GO:0009268	297
GO:0010985	22
GO:0010988	26
GO:0010989	17
GO:0032411	234
GO:0032414	219
GO:0043116	29
GO:0061045	142
GO:0061853	2
GO:0061855	1
GO:1900719	4
GO:1900721	4
GO:1901016	147
GO:1901018	90
GO:1901077	28
GO:1901079	8
GO:1901080	7
GO:1901082	5
GO:1903035	203
GO:1903818	32
GO:1905073	3
GO:1905075	3
GO:1905603	7
GO:1905604	3
GO:2001259	120
GO:0043695	18
GO:0014850	52
GO:0032224	35
GO:0048678	200
GO:0051602	121
GO:0090102	74
GO:0010842	119
GO:0021550	24
GO:0021744	21
GO:0048857	112
GO:0060042	381
GO:0007601	273
GO:0050953	288
GO:0071257	24
GO:0002063	39
GO:0030206	37
GO:0048703	320
GO:0050650	58
GO:0009638	24
GO:0007549	92
GO:0009047	34
GO:0009597	21
GO:0030423	17
GO:0061959	20
GO:0097500	10
GO:1903441	15
GO:0006853	11
GO:0045540	68
GO:0051262	210
GO:0051289	155
GO:0090181	86
GO:0106118	82
GO:1902001	23
GO:0015920	21
GO:0015942	13
GO:0015944	8
GO:0036151	34
GO:0090107	6
GO:0090108	3
GO:0090182	4
GO:0090186	11
GO:0090187	5
GO:0090340	1
GO:0120163	48
GO:0010762	55
GO:0030195	98
GO:0050819	109
GO:1900047	99
GO:0034975	37
GO:0003128	54
GO:0010092	80
GO:0060914	146
GO:0007213	33
GO:0095500	52
GO:1905144	55
GO:1905145	54
GO:0006986	288
GO:0030968	200
GO:0032024	135
GO:0034620	245
GO:0035966	364
GO:0035967	305
GO:0060123	33
GO:0060124	20
GO:0090277	202
GO:0007615	34
GO:0048789	34
GO:0048790	25
GO:0099558	43
GO:1990709	38
GO:0001703	81
GO:0007210	50
GO:0007377	27
GO:0010004	81
GO:0071868	155
GO:0071870	154
GO:1903350	133
GO:1903351	129
GO:2000253	52
GO:0001935	62
GO:0050673	181
GO:0070121	151
GO:0032836	40
GO:0035166	101
GO:0035850	153
GO:0061005	164
GO:0061318	123
GO:0072010	103
GO:0072015	80
GO:0072112	98
GO:0072310	81
GO:0072311	99
GO:0009846	66
GO:0009856	263
GO:0001764	315
GO:0001952	178
GO:0001953	47
GO:0002043	15
GO:0010594	307
GO:0010595	171
GO:0010596	119
GO:0010632	497
GO:0010633	152
GO:0010634	313
GO:0032148	46
GO:0032387	110
GO:0035924	57
GO:0043535	202
GO:0043537	97
GO:0045747	138
GO:0051893	81
GO:0051895	20
GO:0090049	103
GO:0090051	49
GO:0090109	81
GO:0090313	50
GO:0090315	10
GO:0090317	76
GO:0150116	87
GO:0150118	20
GO:1900025	21
GO:1903533	83
GO:1903670	218
GO:1903671	94
GO:1905476	51
GO:0000737	51
GO:0006308	83
GO:0006309	37
GO:0006921	49
GO:0030262	47
GO:0097194	83
GO:0002026	42
GO:0003015	357
GO:0003057	10
GO:0003108	2
GO:0045822	61
GO:0045932	64
GO:0045988	15
GO:0060047	323
GO:0060048	132
GO:1901078	8
GO:1901081	2
GO:1903523	80
GO:0006270	138
GO:0003156	81
GO:0007179	187
GO:0007448	40
GO:0007488	27
GO:0030721	9
GO:0045704	29
GO:0045705	29
GO:0048100	24
GO:0060797	8
GO:0060799	8
GO:0061327	53
GO:0072002	149
GO:0090254	25
GO:0009909	173
GO:0009910	47
GO:0048581	201
GO:0009616	12
GO:0009875	32
GO:0010267	16
GO:0048544	17
GO:0052018	13
GO:0052249	13
GO:0006714	74
GO:0016106	54
GO:0018904	102
GO:0097176	20
GO:1901334	61
GO:1901336	59
GO:1901503	69
GO:1901778	6
GO:1901780	6
GO:0006613	129
GO:0010749	30
GO:0060443	66
GO:0060618	3
GO:0060736	14
GO:0018345	60
GO:0007212	67
GO:0046662	111
GO:0040019	137
GO:0007289	55
GO:0009755	612
GO:0030518	78
GO:0035039	20
GO:0035041	18
GO:0035063	12
GO:0035075	78
GO:0035076	17
GO:0035092	32
GO:0036314	134
GO:0036315	71
GO:0042766	31
GO:0043401	137
GO:0071390	38
GO:0061303	25
GO:0008347	124
GO:0021795	66
GO:0021799	51
GO:0021801	28
GO:0021814	7
GO:0021819	15
GO:0022030	28
GO:0030947	92
GO:0030948	23
GO:0036324	6
GO:0048147	43
GO:0070059	70
GO:0090128	24
GO:0090129	13
GO:1900746	45
GO:1900747	17
GO:1902547	48
GO:1902548	20
GO:2001224	39
GO:0003381	38
GO:0003382	133
GO:0003383	59
GO:0003384	34
GO:0070252	176
GO:0010570	204
GO:0043708	51
GO:0043709	40
GO:0060258	70
GO:1900428	189
GO:1900429	60
GO:0006307	28
GO:0035510	60
GO:0035513	9
GO:0035553	6
GO:0033120	69
GO:0048026	34
GO:0050685	48
GO:1903313	145
GO:0030433	149
GO:0036503	186
GO:0042407	48
GO:0001755	284
GO:0043363	23
GO:0048821	150
GO:0048823	20
GO:0051299	45
GO:2000574	26
GO:0031638	96
GO:0031639	24
GO:0000045	132
GO:1905037	152
GO:0042359	32
GO:0001742	11
GO:0007436	33
GO:0007438	8
GO:0007442	125
GO:0007443	95
GO:0007445	13
GO:0007479	28
GO:0016486	58
GO:0035160	23
GO:0035202	10
GO:0035223	33
GO:0035225	10
GO:0035309	18
GO:0035311	6
GO:0038004	6
GO:0042058	164
GO:0043703	9
GO:0048619	106
GO:0048664	31
GO:0048865	119
GO:0060573	40
GO:0061331	12
GO:0061525	129
GO:0140448	62
GO:1901184	171
GO:2001013	16
GO:0062232	6
GO:1905344	6
GO:0021631	27
GO:0021952	105
GO:0021955	133
GO:0022038	20
GO:0031290	155
GO:0031915	16
GO:0046580	133
GO:0051389	3
GO:0060996	63
GO:0060997	38
GO:0071679	37
GO:0099545	11
GO:0099550	15
GO:0099557	3
GO:0106028	1
GO:1900450	6
GO:1900451	22
GO:1904782	4
GO:1904783	9
GO:2000272	49
GO:2000273	73
GO:0010992	20
GO:0009629	167
GO:0009630	88
GO:0006007	56
GO:0006096	184
GO:0006165	206
GO:0006734	92
GO:0006735	47
GO:0006757	186
GO:0009132	261
GO:0009135	215
GO:0009179	212
GO:0009185	227
GO:0010507	178
GO:0019320	120
GO:0046031	201
GO:0046365	178
GO:0046939	213
GO:0061615	47
GO:0061620	41
GO:0061621	38
GO:0061718	38
GO:0045491	85
GO:0045493	47
GO:0007043	295
GO:0043297	162
GO:0070830	47
GO:0071479	134
GO:0120192	111
GO:0120193	116
GO:1904491	20
GO:1905515	122
GO:0048793	387
GO:0006625	132
GO:0015919	73
GO:0016558	53
GO:0031648	76
GO:0031998	43
GO:0031999	9
GO:0043574	138
GO:0045037	26
GO:0045922	75
GO:0046320	75
GO:0046322	22
GO:0050995	42
GO:0062014	212
GO:0072662	132
GO:0072663	132
GO:0008653	111
GO:0009103	107
GO:0009243	43
GO:0046402	43
GO:0010695	13
GO:0010697	2
GO:0031567	8
GO:0031569	4
GO:0032887	38
GO:0032888	37
GO:0033046	129
GO:0033048	115
GO:0044879	5
GO:0045839	169
GO:0051985	137
GO:0090153	48
GO:0090154	18
GO:0110159	14
GO:0110160	2
GO:1902845	5
GO:1905038	50
GO:1905831	2
GO:0006188	29
GO:0006189	20
GO:0009123	161
GO:0009124	107
GO:0009126	98
GO:0009127	63
GO:0009156	80
GO:0009161	124
GO:0009167	96
GO:0009168	63
GO:0046040	41
GO:0031321	49
GO:0032120	33
GO:0000296	16
GO:0015846	60
GO:0019252	22
GO:0009834	83
GO:0009718	35
GO:0009813	71
GO:0010191	41
GO:0010214	53
GO:0046283	41
GO:0048359	25
GO:0090376	209
GO:0010380	23
GO:0090056	30
GO:1901401	38
GO:1901463	28
GO:0003404	14
GO:0021546	50
GO:0021593	41
GO:0021594	32
GO:0021654	28
GO:0031076	178
GO:0048048	180
GO:0048596	139
GO:0048671	18
GO:0048679	129
GO:0048681	46
GO:0048683	5
GO:0048685	4
GO:0070570	136
GO:0070571	51
GO:0001911	41
GO:0001915	10
GO:0002451	1
GO:0002461	3
GO:0002465	2
GO:0002480	9
GO:0002507	26
GO:0002514	1
GO:0002643	32
GO:0002645	19
GO:0002664	17
GO:0002666	10
GO:0002698	228
GO:0002704	90
GO:0002707	77
GO:0002710	31
GO:0002716	37
GO:0002727	11
GO:0002729	10
GO:0002765	13
GO:0002767	9
GO:0002823	62
GO:0006968	66
GO:0031342	68
GO:0042270	9
GO:0045591	24
GO:0045953	36
GO:0051898	102
GO:0060333	87
GO:0090342	101
GO:0090343	34
GO:2000772	74
GO:2000774	25
GO:2001198	17
GO:2001199	6
GO:0015712	17
GO:0015760	17
GO:0031135	29
GO:0031138	29
GO:0043901	186
GO:0033334	157
GO:0035118	60
GO:0035138	70
GO:0071599	130
GO:0071600	93
GO:0035115	42
GO:0035136	53
GO:0060065	35
GO:0060216	158
GO:1905802	9
GO:1905803	7
GO:1905804	2
GO:0006383	88
GO:0042791	14
GO:0007193	116
GO:0010738	40
GO:0000921	29
GO:0031106	51
GO:0032185	57
GO:0070583	8
GO:0010654	1
GO:0090451	2
GO:0090691	16
GO:0001569	102
GO:0002244	383
GO:0003208	145
GO:0003229	117
GO:0003231	252
GO:0021591	112
GO:0048845	26
GO:0055010	103
GO:0060218	154
GO:0060840	222
GO:0097534	30
GO:0097535	30
GO:0035735	57
GO:0042073	148
GO:0098840	180
GO:0099118	180
GO:0010150	110
GO:0090693	119
GO:0035017	60
GO:0071694	11
GO:0043937	121
GO:0044468	31
GO:0044469	17
GO:0044481	7
GO:0044483	27
GO:0007062	179
GO:0007064	86
GO:0070193	89
GO:0034311	90
GO:0034312	63
GO:0046173	147
GO:0015794	8
GO:0006509	44
GO:0007173	107
GO:0007176	33
GO:0007220	35
GO:0010803	88
GO:0010819	21
GO:0010820	19
GO:0031293	38
GO:0033619	77
GO:0033627	78
GO:0035313	16
GO:0035624	7
GO:0038127	127
GO:0042982	37
GO:0042987	28
GO:0043536	98
GO:0044319	50
GO:0045741	11
GO:0045742	60
GO:0071402	47
GO:0071403	7
GO:0090505	50
GO:0140131	24
GO:1901186	62
GO:1901623	31
GO:1903265	19
GO:1905562	57
GO:1905564	26
GO:2000403	48
GO:2000406	41
GO:0048137	26
GO:0006697	23
GO:0008205	25
GO:0045455	37
GO:0045456	33
GO:1902653	141
GO:0080163	15
GO:0046626	156
GO:0046627	85
GO:1900076	169
GO:1900077	89
GO:1902349	11
GO:1902350	8
GO:1903432	119
GO:1904262	60
GO:0006556	16
GO:0014074	339
GO:0046500	52
GO:0051591	202
GO:0006117	20
GO:0046187	8
GO:0006002	26
GO:0030388	17
GO:0009401	28
GO:0015761	5
GO:0018216	53
GO:0032878	102
GO:0035246	27
GO:0061246	8
GO:0071963	39
GO:0072697	51
GO:1903359	2
GO:1903360	2
GO:2000099	12
GO:2000100	12
GO:2000769	30
GO:0036368	17
GO:0042784	3
GO:0006906	172
GO:0090174	191
GO:0034123	46
GO:0034141	15
GO:0034143	32
GO:0034145	14
GO:0062208	66
GO:0043571	7
GO:0001945	160
GO:0010286	90
GO:0034605	297
GO:0045740	126
GO:0000730	17
GO:0000731	119
GO:0019985	91
GO:0043007	25
GO:0045003	37
GO:0070987	42
GO:0090735	17
GO:0010447	119
GO:0071467	167
GO:0071468	48
GO:0030026	19
GO:0055071	30
GO:0071421	18
GO:0031156	91
GO:0031670	163
GO:0032480	86
GO:0032648	80
GO:0032688	22
GO:0034067	58
GO:0010574	50
GO:0010575	36
GO:0031642	15
GO:0031645	50
GO:0032055	20
GO:0032092	147
GO:0036003	90
GO:0036490	13
GO:0036491	4
GO:0036492	3
GO:0036499	17
GO:0048009	37
GO:0060734	2
GO:0140467	27
GO:1900182	144
GO:1902010	3
GO:1902235	46
GO:1902237	14
GO:1903786	3
GO:1903788	2
GO:1905898	55
GO:1990440	22
GO:0007304	202
GO:0007306	149
GO:0007310	66
GO:0007312	9
GO:0016325	81
GO:0030703	229
GO:0030720	23
GO:0030951	116
GO:0046843	102
GO:0051663	13
GO:0060813	1
GO:0060814	2
GO:0070654	39
GO:1990399	46
GO:0070490	6
GO:0046839	91
GO:0046856	74
GO:0031532	153
GO:1903412	10
GO:0035214	115
GO:0005997	14
GO:0019321	80
GO:0071863	16
GO:0071864	12
GO:0090050	50
GO:0090344	42
GO:1903672	92
GO:2000773	32
GO:0009166	161
GO:0015959	17
GO:0015961	10
GO:0015965	10
GO:0015967	3
GO:1901292	184
GO:0051316	43
GO:0051455	35
GO:0035151	100
GO:0035158	23
GO:0035159	75
GO:0031152	121
GO:0043327	96
GO:0035094	125
GO:0002281	34
GO:0002762	72
GO:0030223	58
GO:0030851	106
GO:0030852	40
GO:0030853	17
GO:0042116	108
GO:0045646	89
GO:0045647	27
GO:0045658	21
GO:0045659	9
GO:0000768	173
GO:0006949	190
GO:0007520	142
GO:0000096	213
GO:0000097	134
GO:0006555	106
GO:0009066	275
GO:0009067	152
GO:0009086	79
GO:0019509	19
GO:0043102	30
GO:0071265	35
GO:0071267	28
GO:1902292	27
GO:1902315	26
GO:1902969	63
GO:1902975	25
GO:0061298	38
GO:0061299	16
GO:0061304	9
GO:0048668	26
GO:0001837	250
GO:0003197	79
GO:0003198	21
GO:0003203	56
GO:0003272	41
GO:0048566	106
GO:0060317	57
GO:0060416	100
GO:0034203	5
GO:0001964	84
GO:0060134	22
GO:2000269	24
GO:2000270	12
GO:0009850	49
GO:0009851	28
GO:0009685	43
GO:0009686	26
GO:0016102	77
GO:0006507	8
GO:0048073	17
GO:0048076	14
GO:0030216	279
GO:0031424	214
GO:0033561	41
GO:0043129	24
GO:0048286	80
GO:0048875	26
GO:0061436	35
GO:1902994	5
GO:1902995	5
GO:2001138	24
GO:2001140	17
GO:0019081	34
GO:0075522	14
GO:0032728	52
GO:0039531	32
GO:0039532	12
GO:0039533	8
GO:0039534	4
GO:0043124	63
GO:0050687	46
GO:1990784	2
GO:1990786	2
GO:0040025	90
GO:0051043	26
GO:0051044	20
GO:0097039	9
GO:0007277	59
GO:0007370	32
GO:0007374	9
GO:0007375	7
GO:0035023	151
GO:0035025	66
GO:0035277	39
GO:0043519	43
GO:0060571	39
GO:0010109	43
GO:1905157	5
GO:0015803	50
GO:0015820	25
GO:0098713	12
GO:1903801	9
GO:0051788	73
GO:0071218	62
GO:0009608	78
GO:0009610	62
GO:0002093	51
GO:0035675	41
GO:0035678	7
GO:0042491	105
GO:0048882	310
GO:0048884	229
GO:0048886	63
GO:0048925	358
GO:0060088	38
GO:0060117	69
GO:0060122	101
GO:0060563	139
GO:0031017	154
GO:0009292	41
GO:0009294	37
GO:0006695	56
GO:0033489	4
GO:0033490	5
GO:0014065	69
GO:0038128	32
GO:0048015	111
GO:0048017	123
GO:0090314	36
GO:1901185	97
GO:0002090	97
GO:0002092	45
GO:0098693	239
GO:0098884	10
GO:0099590	12
GO:0140239	10
GO:1900242	59
GO:1900244	27
GO:1903421	76
GO:1903423	30
GO:0090337	13
GO:0090338	5
GO:0009911	41
GO:0006684	37
GO:0006685	13
GO:0030149	71
GO:0046466	82
GO:0006431	14
GO:0008591	4
GO:0045812	1
GO:2000050	69
GO:2000051	11
GO:0030072	117
GO:0030252	19
GO:0032095	61
GO:0032096	40
GO:0032098	56
GO:0032099	38
GO:0032104	168
GO:0032105	49
GO:0032107	165
GO:0032108	49
GO:0090322	114
GO:1901668	20
GO:1901671	15
GO:1904833	15
GO:2000121	27
GO:0002115	17
GO:0032995	13
GO:0042138	42
GO:0034644	195
GO:0070914	39
GO:0001580	48
GO:0050912	62
GO:0033234	15
GO:0006121	16
GO:0006335	22
GO:0034080	40
GO:0034723	22
GO:0061641	50
GO:0002227	21
GO:0002251	57
GO:0002385	52
GO:0009423	26
GO:0009962	31
GO:0010597	28
GO:0019372	57
GO:0031537	30
GO:0031540	20
GO:0043650	101
GO:0046417	55
GO:0009626	45
GO:0034050	47
GO:0080151	6
GO:2000028	93
GO:2000031	24
GO:0052573	6
GO:0052574	4
GO:0009567	39
GO:0048881	229
GO:0048898	37
GO:0048899	26
GO:0048901	7
GO:0048903	5
GO:0048915	221
GO:0048916	178
GO:0006272	14
GO:0042276	45
GO:0000905	9
GO:0030582	52
GO:0030584	51
GO:0070787	23
GO:0070790	4
GO:0075259	73
GO:0051593	46
GO:0030101	64
GO:0001885	108
GO:0030033	28
GO:0032528	42
GO:0045446	187
GO:0061028	54
GO:0090557	16
GO:2000291	34
GO:0007469	65
GO:0048098	19
GO:0003403	6
GO:0060900	104
GO:0010520	45
GO:0010845	17
GO:0045911	77
GO:0060631	69
GO:0060903	27
GO:1903341	19
GO:1903343	9
GO:1905261	7
GO:1905263	3
GO:0006654	67
GO:0071816	27
GO:0006560	51
GO:0006561	24
GO:0060525	12
GO:0060528	4
GO:0060742	14
GO:0060768	11
GO:0060770	7
GO:0008362	45
GO:0008630	132
GO:0042771	53
GO:1900813	9
GO:1900815	9
GO:2001305	4
GO:2001307	4
GO:0006677	31
GO:0006681	12
GO:0006682	7
GO:0006687	149
GO:0006688	70
GO:0019374	30
GO:0019375	18
GO:0046476	16
GO:0001974	52
GO:0007199	11
GO:0010226	100
GO:0019934	41
GO:0035902	57
GO:0048384	52
GO:0051775	26
GO:0071285	42
GO:0071295	49
GO:0071305	32
GO:0071461	7
GO:0015851	57
GO:0015855	15
GO:0015856	4
GO:0006030	101
GO:0006031	53
GO:0006037	38
GO:0006038	29
GO:0034221	19
GO:0046349	80
GO:1901071	147
GO:1901073	56
GO:0002712	83
GO:0002714	57
GO:0002816	5
GO:0002889	82
GO:0002891	57
GO:0002923	18
GO:0002925	7
GO:0006965	5
GO:0010911	11
GO:0010912	9
GO:0031398	182
GO:0032494	30
GO:0032495	26
GO:0032661	16
GO:0032689	53
GO:0032695	28
GO:0032701	8
GO:0033033	24
GO:0034135	16
GO:0034136	9
GO:0043550	74
GO:0043551	56
GO:0043552	43
GO:0051769	39
GO:0051770	30
GO:0060584	4
GO:0060585	4
GO:0070431	10
GO:0071224	15
GO:0071637	26
GO:0071639	16
GO:0090218	51
GO:1904415	9
GO:1904417	9
GO:2000110	7
GO:2000361	3
GO:2000363	3
GO:0030857	78
GO:0045602	16
GO:0110057	4
GO:0110059	3
GO:1904705	115
GO:1904707	63
GO:0009847	49
GO:0061094	8
GO:0061096	8
GO:1902436	10
GO:0006415	249
GO:0000727	27
GO:0006267	22
GO:0030466	57
GO:1902299	22
GO:0000183	42
GO:0001100	27
GO:0007096	148
GO:1904749	17
GO:1904751	7
GO:0010862	42
GO:0030279	122
GO:0045668	79
GO:0060393	64
GO:0000162	46
GO:0006568	99
GO:0006586	104
GO:0009309	133
GO:0042401	132
GO:0046219	51
GO:0046391	13
GO:0070268	113
GO:0007156	169
GO:0007157	89
GO:0034333	83
GO:0036058	40
GO:0036059	23
GO:0061319	25
GO:0061321	11
GO:0097206	13
GO:0002072	74
GO:0045879	165
GO:0046548	41
GO:0060219	130
GO:0060221	54
GO:0061386	62
GO:0006771	36
GO:0009110	215
GO:0009231	29
GO:0042364	193
GO:0042726	48
GO:0042727	34
GO:0009741	102
GO:0097352	79
GO:2001256	17
GO:0033338	43
GO:0035141	33
GO:0003031	5
GO:0010037	52
GO:0001954	92
GO:1904904	7
GO:1904906	5
GO:0002074	13
GO:0003170	151
GO:0003171	87
GO:0003209	58
GO:0003228	16
GO:0003230	74
GO:0003253	6
GO:0003279	156
GO:0003281	101
GO:0003350	3
GO:0021539	3
GO:0021763	1
GO:0021855	10
GO:0035886	33
GO:0035993	4
GO:0042476	197
GO:0048557	68
GO:0051145	61
GO:0055009	10
GO:0055012	40
GO:0055015	31
GO:0060411	94
GO:0060412	54
GO:0060425	73
GO:0060459	4
GO:0060460	3
GO:0060577	2
GO:0060578	1
GO:0060971	11
GO:0060972	88
GO:0060973	102
GO:0061031	16
GO:0061323	3
GO:0061325	2
GO:0070986	41
GO:2000288	17
GO:0010717	149
GO:0010718	73
GO:0042475	111
GO:0045604	79
GO:0045606	28
GO:0045616	47
GO:0045618	19
GO:0060304	13
GO:1904562	3
GO:2000785	71
GO:0035095	27
GO:0001951	4
GO:0030866	261
GO:0032530	19
GO:0032532	9
GO:0032536	21
GO:0060114	11
GO:0060116	4
GO:0060118	11
GO:0060121	3
GO:1902896	3
GO:0030436	134
GO:0034305	57
GO:0042173	75
GO:0043936	69
GO:0043938	54
GO:0043943	21
GO:0043945	11
GO:0045881	40
GO:1903664	83
GO:1903666	30
GO:0043392	98
GO:1902595	9
GO:1902596	5
GO:0031063	48
GO:0031065	30
GO:0048133	13
GO:0072520	21
GO:0090311	70
GO:0090312	39
GO:0098728	42
GO:0016559	35
GO:0007130	68
GO:0031102	164
GO:0031103	139
GO:0031174	14
GO:0045299	20
GO:0032324	20
GO:0043545	40
GO:0051189	41
GO:0033693	5
GO:0045103	81
GO:0045104	73
GO:0045109	48
GO:0045110	13
GO:0061426	1
GO:1900071	2
GO:1900072	1
GO:0006797	25
GO:0006799	9
GO:0016237	58
GO:0006144	78
GO:0006168	6
GO:0009112	175
GO:0009113	35
GO:0043096	13
GO:0043101	60
GO:0046083	21
GO:0046084	15
GO:0046112	92
GO:0030903	208
GO:0020013	73
GO:0020035	55
GO:0034110	134
GO:0034118	80
GO:0071242	15
GO:1903831	1
GO:0000050	31
GO:0019627	43
GO:0071941	69
GO:0006878	60
GO:0055070	89
GO:0030318	141
GO:0050931	184
GO:0051865	129
GO:0071300	111
GO:0097067	27
GO:1904645	80
GO:1904646	64
GO:0006863	41
GO:0015854	8
GO:0035344	6
GO:0072530	39
GO:0098710	4
GO:1903716	4
GO:1904823	5
GO:0042104	37
GO:0043567	32
GO:0007197	3
GO:0051123	51
GO:0070897	57
GO:0010466	253
GO:0030502	23
GO:0070168	36
GO:0110150	37
GO:0036372	12
GO:0007256	9
GO:0032232	51
GO:0048524	148
GO:0050434	54
GO:0007030	264
GO:1903371	6
GO:1903373	4
GO:0003406	37
GO:0003408	6
GO:0003415	7
GO:0003417	38
GO:0003418	12
GO:0003430	5
GO:0003431	7
GO:0003433	10
GO:0010692	20
GO:0010694	11
GO:0010922	61
GO:0021508	41
GO:0030514	175
GO:0033505	42
GO:0035306	100
GO:0048873	75
GO:0048877	3
GO:0060059	77
GO:0060591	12
GO:0060785	20
GO:0060786	4
GO:0061074	25
GO:0061075	7
GO:0090269	2
GO:0097264	25
GO:1902866	27
GO:1902868	7
GO:0034389	83
GO:0043353	10
GO:0034756	37
GO:1900075	12
GO:0046716	146
GO:0060438	71
GO:0060439	46
GO:0030245	22
GO:0051275	26
GO:0007320	53
GO:0007620	63
GO:0045924	56
GO:0046008	26
GO:0046692	37
GO:0060180	70
GO:0042759	84
GO:0051121	11
GO:0051122	10
GO:0003306	18
GO:0060347	35
GO:0060536	90
GO:0061311	58
GO:0061316	8
GO:0061384	72
GO:1902799	2
GO:1902800	2
GO:1905777	12
GO:1905779	8
GO:0038166	13
GO:1904385	36
GO:0043922	18
GO:0051851	85
GO:2000501	9
GO:2000503	7
GO:1902021	23
GO:1902201	10
GO:0000963	111
GO:0000964	15
GO:0000966	94
GO:0008033	483
GO:0034471	88
GO:0090646	37
GO:0097745	11
GO:0099116	40
GO:0005979	51
GO:0010962	90
GO:0032885	113
GO:0006400	331
GO:0030488	107
GO:0006553	75
GO:0006554	28
GO:0009068	69
GO:0019477	12
GO:0046440	12
GO:0021501	17
GO:1905431	14
GO:0006063	44
GO:0006064	13
GO:0019585	35
GO:0042839	8
GO:0042840	8
GO:0007094	95
GO:0031577	111
GO:0032515	48
GO:0032516	32
GO:0035307	68
GO:0035308	71
GO:0045841	100
GO:0071173	96
GO:0071174	109
GO:1902100	105
GO:1905819	106
GO:2000816	101
GO:0051304	105
GO:0046825	84
GO:0000077	254
GO:0006977	60
GO:0030330	96
GO:0031571	81
GO:0042770	141
GO:0043517	17
GO:0044773	167
GO:0044783	83
GO:0044819	83
GO:0072395	108
GO:0072401	91
GO:0072413	85
GO:0072422	90
GO:0072431	63
GO:1901798	32
GO:1902162	4
GO:1902164	3
GO:1902400	63
GO:1902402	71
GO:1902403	72
GO:1902807	206
GO:2000134	192
GO:2001022	166
GO:0006124	16
GO:0006379	60
GO:0098787	29
GO:0098789	26
GO:0001306	13
GO:0007571	20
GO:1903146	67
GO:0006826	261
GO:0015886	40
GO:0017003	12
GO:0017004	114
GO:0017006	20
GO:0018063	12
GO:1901678	96
GO:0070839	20
GO:1901660	19
GO:1990034	6
GO:0015800	101
GO:0016188	12
GO:0042137	1
GO:0051938	26
GO:0097401	4
GO:0098700	17
GO:0006094	122
GO:0019319	136
GO:0046364	172
GO:0006515	75
GO:0071630	10
GO:0006829	95
GO:0071577	49
GO:0009765	26
GO:0010206	15
GO:0030091	44
GO:0010022	32
GO:0034112	22
GO:0034120	6
GO:0003179	110
GO:0003181	68
GO:0003188	26
GO:0003190	21
GO:0003318	65
GO:0030214	23
GO:0060974	56
GO:1900748	12
GO:1901201	27
GO:1901203	18
GO:0033522	42
GO:0034244	26
GO:0045739	119
GO:0070535	2
GO:0070936	74
GO:0010966	18
GO:0030643	21
GO:0055062	48
GO:0072502	21
GO:0072506	48
GO:1903795	16
GO:1903796	4
GO:1903959	75
GO:1903960	27
GO:2000185	8
GO:2000186	2
GO:0001677	1
GO:0001731	18
GO:0001732	15
GO:0002183	52
GO:0002188	7
GO:0042026	53
GO:0006047	28
GO:0006048	20
GO:0035635	17
GO:0048576	8
GO:0048587	23
GO:0007044	103
GO:0030199	140
GO:0031581	45
GO:0150115	104
GO:0009992	30
GO:0009443	7
GO:0042816	49
GO:0042817	4
GO:0042819	37
GO:0042821	2
GO:0042822	27
GO:0042823	25
GO:0000722	55
GO:0010835	10
GO:0010836	4
GO:0050882	10
GO:0061819	6
GO:1903516	6
GO:1903518	6
GO:1904353	30
GO:1904354	11
GO:1904505	8
GO:1904506	7
GO:1905764	6
GO:1905765	6
GO:0071689	27
GO:0060390	33
GO:0060391	20
GO:0001919	47
GO:0032801	32
GO:0045022	34
GO:0098927	36
GO:0014808	16
GO:0070296	27
GO:1903514	17
GO:0034757	11
GO:0009946	15
GO:0009949	30
GO:0010085	12
GO:0033564	43
GO:0040035	28
GO:0048560	7
GO:0065001	84
GO:0097376	16
GO:0097402	18
GO:0097475	27
GO:1904936	16
GO:1905483	17
GO:1905485	12
GO:0007566	81
GO:0034514	13
GO:0006056	29
GO:0006057	28
GO:0043710	7
GO:0044399	7
GO:0090608	7
GO:0008218	19
GO:0033211	11
GO:0060055	22
GO:0061042	9
GO:0007365	57
GO:0007367	49
GO:0015787	4
GO:0015790	6
GO:1990569	11
GO:0048680	71
GO:0070572	72
GO:0006953	46
GO:0010613	62
GO:0014742	63
GO:0036017	13
GO:0055021	120
GO:0055023	69
GO:0055024	159
GO:0055025	90
GO:0060420	130
GO:0060421	73
GO:0061050	38
GO:0061051	22
GO:0070741	77
GO:0071354	68
GO:0071481	21
GO:0097421	81
GO:1903413	6
GO:1905207	119
GO:1905209	59
GO:1990641	25
GO:2000725	77
GO:2000727	43
GO:0044360	17
GO:0044361	16
GO:0044363	17
GO:0044561	31
GO:0071910	57
GO:0001682	30
GO:0036498	63
GO:0030049	41
GO:0033275	46
GO:0007527	38
GO:0014703	1
GO:0090069	51
GO:0090070	24
GO:2000232	28
GO:2000234	15
GO:0051290	30
GO:0051291	65
GO:0042118	16
GO:0007168	16
GO:0007428	10
GO:0009625	41
GO:2000280	108
GO:0034114	30
GO:0034116	18
GO:0036438	8
GO:0007063	58
GO:0034091	16
GO:0034093	11
GO:0034182	12
GO:0034184	7
GO:0045842	83
GO:0045876	20
GO:1901970	88
GO:1902101	93
GO:1905820	102
GO:0016576	7
GO:0000957	11
GO:0002128	15
GO:0006868	14
GO:0015801	33
GO:0015816	29
GO:0015825	9
GO:0032329	23
GO:0045117	32
