	0
GO:0016250	1
GO:0016826	1
GO:0018628	6
GO:0010283	11
GO:0010284	9
GO:0072572	3
GO:0048156	29
GO:0050897	91
GO:0005250	7
GO:0015343	23
GO:0015620	6
GO:0001587	3
GO:0043176	27
GO:0051378	25
GO:0061578	28
GO:0050346	7
GO:0003684	112
GO:0004844	34
GO:0016799	170
GO:0019104	87
GO:0097506	38
GO:0030600	12
GO:0030332	84
GO:0097157	23
GO:0097158	3
GO:0015665	16
GO:0034632	3
GO:1901618	139
GO:0017077	6
GO:0033170	21
GO:0043027	42
GO:0008453	14
GO:0140293	4
GO:0070379	2
GO:0015277	14
GO:0004848	2
GO:0016813	67
GO:0001530	98
GO:0051787	29
GO:0005391	40
GO:0008554	43
GO:0008556	56
GO:0035727	9
GO:0008048	25
GO:0010851	43
GO:0010853	39
GO:0030249	40
GO:0030250	39
GO:0005456	6
GO:0005463	6
GO:0008737	1
GO:0017108	25
GO:0015056	4
GO:0005121	17
GO:0004326	8
GO:0004623	102
GO:0008970	40
GO:0047499	23
GO:0004974	11
GO:0003986	7
GO:0052815	2
GO:0030881	15
GO:0046977	11
GO:0062061	3
GO:0004373	11
GO:0035251	198
GO:0061547	2
GO:0034618	14
GO:0016621	4
GO:0010181	74
GO:0034617	4
GO:0033919	5
GO:0090600	5
GO:0015658	28
GO:0004413	6
GO:0019202	36
GO:0008469	26
GO:0016277	6
GO:0035241	18
GO:0035243	12
GO:0017020	4
GO:0005042	15
GO:0005133	8
GO:0004412	7
GO:0001018	5
GO:0004176	23
GO:0051880	20
GO:0070182	35
GO:0004897	7
GO:0004915	3
GO:0004923	3
GO:0004924	4
GO:0005127	9
GO:0019981	3
GO:0030368	3
GO:0045509	2
GO:0004852	8
GO:0005542	21
GO:0034040	14
GO:0034190	7
GO:0034191	4
GO:0001730	19
GO:0034714	6
GO:0005375	46
GO:0008410	24
GO:0008775	5
GO:0008409	73
GO:0035312	29
GO:0047408	2
GO:0047409	2
GO:0008381	40
GO:0140135	7
GO:0015166	51
GO:0015168	36
GO:0015254	16
GO:0051539	120
GO:0033592	18
GO:0008936	11
GO:0042123	18
GO:0042124	15
GO:0016855	45
GO:0036361	40
GO:0047580	12
GO:0047661	37
GO:0004467	64
GO:0015645	94
GO:0016405	148
GO:0098770	9
GO:0001968	69
GO:0005123	26
GO:0005164	21
GO:0044683	2
GO:0045504	11
GO:0031774	2
GO:0004312	104
GO:0030346	15
GO:0031681	23
GO:0008569	23
GO:1905060	4
GO:0017025	50
GO:0140296	100
GO:0015603	4
GO:0042929	2
GO:0048529	2
GO:0046525	4
GO:0140103	48
GO:0008252	57
GO:0008253	40
GO:0015269	46
GO:0070087	7
GO:0003962	5
GO:0030235	15
GO:0030387	2
GO:0003972	10
GO:0008452	14
GO:0016886	41
GO:0019002	10
GO:0035252	35
GO:0042285	45
GO:0004813	10
GO:0052716	19
GO:0000405	16
GO:0032448	3
GO:0004512	11
GO:0016872	32
GO:0034336	4
GO:0001716	16
GO:0051916	4
GO:0003756	49
GO:0016864	49
GO:0016972	20
GO:0004029	62
GO:0004030	75
GO:0034647	9
GO:0034648	10
GO:0034649	4
GO:0051732	7
GO:0051734	8
GO:0051736	5
GO:0045545	19
GO:0004935	32
GO:0004939	9
GO:0004941	3
GO:0051380	8
GO:1901338	22
GO:0004298	8
GO:0035375	35
GO:0070003	26
GO:0008510	17
GO:0015106	34
GO:0140410	18
GO:0030898	61
GO:0008873	1
GO:0008875	3
GO:0030267	9
GO:0008097	26
GO:0031493	18
GO:0015279	18
GO:0004427	22
GO:0005118	4
GO:0046875	58
GO:0097718	66
GO:0004780	4
GO:0033699	9
GO:0004802	11
GO:0016744	45
GO:0015093	15
GO:0061840	2
GO:0002134	11
GO:0017103	3
GO:0043763	1
GO:0051748	20
GO:0032036	54
GO:0005522	21
GO:0000400	42
GO:0001784	51
GO:0004515	8
GO:0045309	75
GO:0070064	32
GO:0097100	12
GO:0015204	42
GO:0016822	23
GO:0016823	23
GO:0000257	9
GO:0016815	9
GO:0018762	1
GO:0004829	16
GO:0019137	7
GO:0022848	110
GO:0070696	30
GO:0070700	14
GO:0061579	1
GO:0036374	14
GO:0033130	18
GO:0009922	47
GO:0043022	143
GO:0010280	3
GO:0050377	2
GO:0000179	4
GO:0016433	14
GO:0034020	2
GO:1901612	20
GO:0046789	44
GO:0036402	1
GO:0004673	66
GO:0016775	93
GO:0038199	1
GO:0051740	5
GO:0072328	5
GO:0003881	9
GO:0016780	130
GO:0017169	35
GO:0062213	1
GO:0106245	6
GO:0106258	3
GO:0045431	2
GO:0052807	2
GO:0043262	12
GO:0004345	27
GO:0005034	14
GO:0017056	48
GO:0000035	5
GO:0008885	2
GO:0047479	1
GO:0047783	5
GO:0005351	30
GO:0005363	12
GO:0005364	5
GO:0008506	9
GO:0009669	9
GO:0015295	90
GO:0015573	3
GO:0042950	3
GO:0004633	10
GO:0004799	15
GO:0042083	17
GO:0004053	18
GO:0032454	29
GO:0004556	24
GO:0016160	40
GO:0051379	12
GO:0004731	17
GO:0017061	7
GO:0004968	11
GO:0005324	21
GO:0071886	2
GO:0008331	30
GO:0099511	14
GO:0099626	13
GO:0008743	6
GO:0004065	22
GO:0002054	9
GO:0002060	6
GO:0008184	11
GO:0070119	1
GO:0004851	4
GO:0008169	32
GO:0004550	40
GO:0004849	6
GO:0019206	38
GO:0032033	4
GO:0032038	9
GO:0003880	10
GO:0004671	7
GO:0018812	12
GO:0046848	6
GO:0008384	7
GO:1990459	13
GO:0003884	11
GO:0031177	14
GO:0042056	50
GO:0005044	60
GO:0043856	7
GO:0004957	28
GO:0061503	3
GO:0030775	5
GO:0033041	13
GO:0005527	29
GO:0005528	20
GO:1990380	22
GO:0004900	3
GO:1905538	13
GO:0001591	12
GO:0004952	28
GO:0001006	12
GO:0030620	21
GO:0008902	5
GO:0008972	2
GO:0016625	19
GO:0018491	12
GO:0019164	12
GO:0030976	22
GO:0047553	11
GO:0070538	14
GO:1903981	6
GO:0019863	42
GO:0004457	21
GO:0004459	13
GO:0030144	5
GO:0036524	4
GO:0004416	11
GO:0016905	6
GO:0050403	4
GO:0050502	5
GO:0004340	34
GO:0004396	67
GO:0008865	24
GO:0003968	32
GO:0008174	35
GO:0047407	4
GO:0005136	3
GO:0001091	46
GO:0001093	9
GO:0008140	16
GO:0070530	29
GO:0045322	14
GO:0031435	43
GO:0005368	12
GO:0005369	8
GO:0015172	59
GO:0015183	23
GO:0015556	64
GO:0042910	116
GO:0042959	12
GO:1901682	139
GO:0003909	25
GO:0003910	13
GO:0016168	6
GO:0008909	7
GO:0050486	11
GO:0031628	12
GO:0031690	29
GO:0031698	14
GO:0031852	7
GO:0047391	7
GO:0051428	26
GO:0051429	10
GO:0051430	7
GO:0071855	89
GO:0016675	65
GO:0010857	27
GO:0004337	43
GO:0003835	4
GO:0008373	65
GO:0004525	17
GO:0032296	21
GO:0004675	65
GO:0005024	28
GO:0005026	3
GO:0031176	21
GO:0097599	37
GO:0046975	21
GO:0008486	5
GO:0005144	1
GO:0022841	9
GO:0016841	52
GO:0008831	4
GO:0050093	1
GO:0034069	10
GO:0047663	7
GO:0016004	21
GO:0016230	4
GO:0060229	23
GO:0016176	9
GO:0031701	11
GO:0031702	8
GO:0031703	2
GO:0008195	24
GO:0004568	61
GO:0044323	13
GO:0000155	44
GO:0008479	7
GO:0005158	51
GO:0004619	26
GO:0046537	10
GO:0005172	30
GO:0043184	13
GO:0043185	4
GO:0000404	9
GO:0030983	45
GO:0032135	18
GO:0004100	16
GO:0004824	10
GO:1903924	20
GO:1990239	44
GO:0004967	6
GO:0004341	5
GO:0008477	15
GO:0045437	7
GO:0047724	9
GO:0050263	7
GO:0003680	29
GO:0005184	79
GO:0008431	4
GO:0004333	20
GO:0005503	11
GO:0008401	14
GO:1904768	8
GO:0005274	4
GO:0005350	13
GO:0015210	9
GO:0042907	5
GO:0047675	1
GO:0004000	43
GO:0015422	8
GO:0015423	4
GO:0043211	11
GO:0004697	41
GO:0035173	37
GO:0035184	12
GO:0035403	2
GO:0004574	6
GO:0004687	48
GO:0004309	9
GO:0004031	18
GO:0016623	25
GO:0016262	28
GO:0090369	1
GO:0001595	12
GO:0004945	7
GO:0004185	30
GO:0070008	46
GO:0071972	8
GO:0071889	52
GO:0008802	6
GO:0004557	20
GO:0052692	2
GO:0050733	6
GO:0003834	9
GO:0010436	13
GO:0016701	157
GO:0016702	141
GO:0034235	11
GO:0047184	18
GO:0001069	10
GO:0140031	8
GO:0044769	66
GO:0046961	66
GO:0017091	48
GO:0035925	48
GO:0004379	11
GO:0008327	39
GO:0035242	16
GO:0044020	7
GO:0048273	7
GO:1904047	36
GO:0004475	9
GO:0008905	12
GO:0004129	62
GO:0015002	67
GO:0016676	62
GO:0000268	19
GO:0033328	3
GO:0036105	1
GO:0140483	3
GO:0004614	19
GO:0034596	25
GO:0043812	9
GO:0004853	6
GO:0032184	6
GO:0033142	17
GO:0045703	4
GO:0015616	40
GO:0004949	7
GO:1904483	1
GO:0004707	73
GO:0005237	25
GO:0016594	31
GO:0016933	37
GO:0016934	20
GO:0022852	5
GO:0097177	15
GO:0047611	5
GO:0004155	7
GO:0031489	23
GO:0046974	23
GO:0000295	47
GO:0005346	45
GO:0005347	28
GO:0005471	13
GO:0015215	67
GO:0015216	53
GO:0015217	24
GO:0015301	67
GO:0140323	70
GO:0044548	17
GO:1904599	1
GO:0005095	19
GO:0097602	31
GO:0004504	8
GO:0004598	5
GO:0016715	13
GO:0035100	6
GO:0015462	13
GO:0016464	7
GO:0003908	6
GO:0008172	46
GO:0089714	1
GO:0008466	6
GO:0102751	2
GO:0036122	33
GO:0038100	6
GO:0050235	2
GO:0016805	27
GO:0070573	7
GO:0004465	18
GO:0045290	4
GO:0034338	21
GO:0030280	15
GO:0008897	17
GO:0033677	18
GO:0047040	3
GO:0042799	11
GO:0015489	11
GO:0031005	21
GO:0004820	11
GO:0009824	8
GO:0004511	11
GO:0009020	8
GO:0016423	38
GO:0052666	8
GO:0062105	27
GO:0106050	13
GO:0000062	31
GO:0120227	38
GO:0004096	47
GO:0000034	7
GO:0004667	10
GO:0050220	8
GO:0005385	79
GO:0097655	7
GO:0003726	7
GO:0008474	20
GO:0098599	22
GO:0008813	2
GO:0000386	16
GO:0004445	20
GO:0046030	29
GO:0033154	4
GO:0033155	4
GO:0034458	14
GO:0106222	3
GO:0016015	15
GO:0004411	6
GO:0047975	2
GO:0047517	4
GO:0080116	4
GO:0004772	12
GO:0034736	3
GO:0047178	1
GO:0004571	31
GO:0015924	35
GO:0004310	5
GO:0004417	5
GO:0004789	4
GO:0005436	34
GO:0033678	4
GO:0061994	1
GO:0061995	1
GO:0070336	13
GO:1990518	8
GO:1990814	11
GO:0008511	12
GO:0009674	13
GO:0015296	74
GO:0015373	48
GO:0015377	59
GO:0015378	37
GO:0015379	32
GO:0004365	38
GO:0035605	2
GO:0043891	42
GO:0004017	36
GO:0050145	75
GO:0005043	1
GO:0004618	13
GO:0016774	41
GO:0042281	2
GO:0005154	56
GO:0001758	15
GO:0046992	4
GO:0050002	1
GO:0050485	1
GO:0004516	6
GO:0016669	12
GO:0016532	12
GO:0004668	16
GO:0015252	59
GO:0022850	13
GO:0015057	6
GO:0004651	7
GO:0098518	13
GO:0003838	5
GO:0050353	3
GO:0008426	4
GO:0034185	29
GO:0050809	2
GO:0008446	10
GO:0005549	32
GO:0015016	5
GO:0086038	4
GO:0070180	24
GO:0016629	6
GO:0061797	26
GO:0004117	6
GO:0048101	8
GO:0008126	13
GO:0044750	1
GO:0001614	31
GO:0016502	34
GO:0004565	36
GO:0008422	82
GO:0033907	5
GO:0042973	15
GO:0080079	8
GO:0080083	5
GO:0036203	1
GO:0009916	6
GO:0004679	30
GO:0051722	2
GO:0047237	2
GO:0047238	3
GO:0052794	7
GO:0052796	6
GO:0005356	6
GO:0005358	4
GO:0009679	9
GO:0019171	13
GO:0030899	15
GO:0008028	170
GO:0015120	6
GO:0015152	5
GO:0042879	13
GO:0071917	8
GO:0051721	50
GO:0009884	6
GO:0043424	23
GO:0044715	5
GO:0045028	15
GO:0050479	1
GO:0051118	4
GO:0035613	22
GO:0048027	46
GO:1990825	28
GO:0055077	20
GO:0031071	13
GO:0005523	25
GO:0031013	12
GO:0061507	9
GO:0031543	34
GO:0004353	30
GO:0016639	44
GO:0070628	45
GO:1904288	4
GO:0004468	10
GO:0047198	1
GO:0034200	2
GO:0000036	17
GO:0016297	9
GO:0044620	17
GO:0051192	18
GO:0140414	19
GO:0004890	32
GO:0016917	63
GO:0035379	4
GO:0000224	9
GO:0004773	5
GO:0000339	75
GO:0005167	8
GO:0005168	6
GO:0043121	18
GO:0048406	11
GO:0003886	27
GO:0009008	40
GO:0003933	19
GO:0003935	5
GO:0008686	6
GO:0019238	35
GO:0000249	4
GO:0043295	50
GO:1900750	54
GO:0015156	1
GO:0015487	1
GO:0015592	3
GO:0043887	1
GO:0015136	6
GO:0004108	15
GO:0036440	30
GO:0046912	71
GO:0034739	10
GO:0035851	3
GO:0003994	36
GO:0016755	60
GO:0016432	4
GO:0004535	31
GO:0032131	2
GO:0032132	1
GO:0017151	38
GO:0031433	7
GO:0086008	14
GO:1902282	8
GO:0003847	17
GO:0016413	76
GO:0008784	8
GO:0008641	59
GO:0042292	2
GO:0004103	18
GO:0016759	3
GO:0016760	3
GO:0004782	1
GO:0070840	41
GO:0043008	16
GO:0050440	12
GO:0031697	4
GO:0050699	40
GO:0004883	13
GO:0031963	3
GO:1903794	2
GO:0005334	6
GO:0008504	32
GO:0004946	4
GO:0008271	11
GO:0015116	42
GO:0015499	7
GO:0019531	10
GO:0005275	25
GO:0004367	12
GO:0047952	14
GO:0003939	13
GO:0005053	6
GO:0047209	3
GO:0071860	1
GO:0004875	9
GO:0003937	5
GO:0004643	5
GO:0015226	19
GO:0015419	1
GO:0033266	1
GO:0043225	5
GO:0070577	35
GO:0140033	35
GO:0004663	20
GO:0004018	7
GO:0016920	1
GO:0004632	5
GO:0045030	4
GO:0071553	5
GO:0004769	8
GO:0016863	55
GO:0035410	2
GO:0010485	47
GO:0005534	34
GO:0003681	11
GO:0008935	5
GO:0004992	5
GO:0005017	7
GO:0005019	2
GO:0038085	9
GO:0048407	13
GO:0090563	17
GO:0090588	1
GO:0008747	4
GO:0003934	11
GO:0003689	17
GO:0050640	2
GO:0016990	2
GO:0035256	15
GO:0043834	2
GO:0004366	13
GO:0016287	7
GO:0045505	18
GO:1990447	4
GO:0004127	12
GO:0009041	17
GO:0033862	7
GO:0062148	1
GO:0050815	18
GO:0045140	7
GO:0043532	5
GO:1903763	9
GO:0000016	2
GO:0031779	13
GO:0031782	11
GO:0046899	4
GO:0042500	15
GO:0003948	4
GO:0030957	15
GO:0004611	32
GO:0008964	16
GO:0003831	8
GO:0003945	2
GO:0004461	1
GO:0031370	27
GO:0030248	18
GO:0003882	5
GO:0016929	21
GO:0070122	21
GO:0070138	17
GO:0070140	17
GO:0008962	9
GO:0034056	6
GO:0047961	3
GO:0043023	29
GO:0016417	50
GO:0019706	26
GO:0019707	27
GO:0003810	25
GO:0004826	13
GO:0009486	5
GO:0015453	5
GO:0004420	6
GO:0051912	6
GO:0031073	5
GO:0036199	4
GO:0004726	24
GO:0090729	120
GO:0030527	10
GO:0045300	5
GO:0004300	29
GO:0008121	25
GO:0016681	25
GO:1990756	19
GO:0033038	32
GO:0018729	1
GO:0047760	12
GO:0004947	6
GO:0034432	5
GO:0017050	16
GO:0047433	3
GO:0061649	3
GO:0140035	17
GO:0140036	14
GO:2001065	20
GO:0016979	10
GO:0019958	35
GO:0004356	28
GO:0016211	30
GO:0016630	1
GO:0019871	30
GO:0015086	19
GO:0036435	24
GO:0035870	7
GO:0036220	3
GO:0036222	4
GO:0047429	44
GO:0004418	6
GO:0019960	6
GO:0004828	13
GO:0017075	30
GO:0034211	3
GO:0036479	1
GO:0039706	12
GO:0016996	1
GO:0046857	12
GO:0050463	7
GO:0050464	5
GO:0043422	19
GO:0140295	1
GO:0009012	3
GO:0034068	3
GO:0016989	23
GO:0004347	15
GO:0015185	17
GO:0047804	5
GO:0004318	11
GO:0015272	10
GO:0051864	17
GO:0050816	3
GO:0055106	37
GO:0097027	17
GO:0008607	3
GO:0008240	12
GO:0070009	16
GO:0019784	26
GO:0016837	38
GO:0034001	1
GO:0047486	1
GO:0047488	3
GO:0052809	1
GO:0097371	15
GO:0003828	9
GO:0008405	6
GO:0005330	8
GO:0070337	6
GO:0070338	1
GO:0050254	11
GO:0008965	2
GO:0098633	3
GO:0004474	9
GO:0010521	12
GO:0003691	25
GO:0003720	32
GO:0003964	40
GO:0101006	7
GO:0004692	13
GO:0031821	7
GO:0031826	3
GO:0016401	5
GO:0004800	14
GO:0033798	3
GO:0008967	6
GO:0004522	2
GO:0042937	18
GO:0016402	2
GO:0051431	3
GO:0043858	1
GO:1990269	9
GO:0008139	27
GO:0000822	21
GO:0004501	1
GO:0001092	5
GO:0008142	17
GO:0019153	8
GO:0031735	3
GO:0008147	2
GO:0061473	2
GO:0015391	6
GO:0015505	3
GO:0150100	477
GO:1903231	477
GO:0003984	17
GO:0047918	2
GO:0043799	3
GO:0008460	5
GO:0004106	28
GO:0097603	9
GO:0097604	3
GO:0045156	4
GO:0016495	1
GO:0052883	2
GO:0017065	2
GO:0008111	4
GO:0051400	23
GO:0016677	1
GO:0070404	31
GO:0035259	23
GO:1990634	1
GO:0030599	15
GO:0036139	1
GO:0036140	1
GO:0003944	1
GO:0009882	10
GO:0042781	10
GO:0072345	4
GO:0004747	4
GO:0009378	17
GO:0003950	42
GO:1990404	21
GO:0052658	6
GO:1990175	2
GO:0030597	13
GO:0030598	12
GO:0034007	3
GO:0016019	9
GO:0004051	5
GO:0004464	9
GO:0004964	10
GO:0098821	11
GO:0008261	11
GO:0005354	14
GO:0022851	25
GO:0004777	8
GO:0009013	13
GO:0004479	5
GO:0000031	4
GO:0015407	3
GO:0000253	8
GO:0072555	2
GO:0072582	5
GO:0102053	4
GO:0102057	4
GO:0102058	4
GO:0010997	13
GO:0001609	9
GO:0001618	35
GO:0140272	40
GO:0043515	20
GO:0047584	1
GO:0043924	1
GO:0048763	7
GO:0047024	5
GO:0035804	5
GO:0004038	4
GO:0016812	66
GO:0005277	7
GO:0005326	29
GO:1901375	7
GO:0031700	2
GO:0047006	9
GO:0033746	2
GO:0033749	3
GO:0070815	10
GO:0106140	6
GO:0043495	75
GO:0140474	4
GO:0033188	7
GO:0047493	3
GO:0009703	2
GO:0015546	1
GO:0008745	28
GO:0008758	5
GO:0009045	2
GO:0004873	3
GO:0032028	4
GO:0030570	16
GO:0008520	6
GO:0004449	19
GO:0004470	27
GO:0097322	11
GO:0004338	11
GO:0047492	1
GO:0015125	35
GO:0015126	3
GO:0070967	6
GO:0004766	11
GO:0010487	9
GO:0043918	4
GO:0004723	24
GO:0033192	17
GO:0008349	10
GO:0042656	6
GO:0004087	8
GO:0080019	12
GO:0086006	8
GO:0019828	11
GO:0004362	19
GO:0008808	10
GO:0030572	12
GO:0004397	9
GO:0004720	8
GO:0016992	3
GO:0005313	44
GO:0005314	14
GO:0015501	20
GO:0017153	27
GO:0034431	3
GO:0047710	5
GO:0030621	16
GO:0030624	1
GO:1990381	26
GO:0050133	1
GO:0004510	8
GO:0047369	1
GO:0070335	2
GO:0071713	3
GO:0004073	4
GO:0004140	6
GO:0001761	3
GO:0015192	8
GO:0015193	20
GO:0004765	12
GO:0008036	8
GO:0004043	4
GO:0010294	4
GO:0047215	4
GO:0003841	29
GO:0016411	71
GO:0042171	39
GO:0035236	2
GO:0003825	18
GO:0004805	34
GO:0034480	5
GO:0008517	13
GO:0015231	2
GO:0015350	8
GO:0071933	19
GO:0008412	3
GO:0050833	14
GO:0032138	7
GO:0032404	12
GO:0032407	8
GO:0047884	2
GO:0045125	29
GO:0070915	19
GO:0089721	7
GO:0052381	3
GO:0070679	13
GO:0097682	3
GO:0004410	6
GO:0004044	7
GO:0005225	20
GO:0050613	11
GO:0004066	5
GO:0061133	25
GO:0070735	16
GO:0004664	8
GO:0047769	10
GO:0016155	4
GO:0004859	10
GO:0055102	15
GO:0004911	6
GO:0019976	5
GO:0015200	6
GO:0004325	17
GO:0033549	34
GO:0120146	6
GO:0015114	24
GO:0015119	6
GO:0015315	12
GO:0015526	6
GO:0061513	5
GO:0008762	1
GO:0016521	6
GO:0071987	10
GO:0005252	2
GO:1990757	8
GO:0004833	7
GO:0009931	18
GO:0042806	19
GO:1990226	19
GO:0032427	2
GO:0097109	17
GO:0004982	9
GO:0004693	92
GO:0008353	28
GO:0097472	96
GO:0050121	2
GO:0034584	18
GO:0050084	3
GO:0004617	9
GO:0004758	15
GO:0016454	15
GO:0052662	1
GO:0047110	5
GO:0140262	1
GO:0016158	3
GO:0004736	7
GO:0003953	23
GO:0015245	16
GO:0004742	7
GO:0016418	8
GO:0030523	8
GO:0008459	3
GO:0034481	9
GO:1990538	8
GO:0008114	3
GO:0008193	5
GO:0050483	4
GO:0004111	14
GO:0019948	17
GO:0000293	25
GO:0008823	6
GO:0016722	60
GO:0016723	36
GO:0004124	24
GO:0050017	6
GO:0017154	26
GO:0098632	31
GO:0005093	6
GO:0004819	6
GO:0032395	6
GO:0003960	8
GO:0004024	6
GO:0047782	3
GO:0004061	9
GO:0004076	3
GO:0004753	6
GO:0004754	3
GO:0009982	52
GO:0004641	6
GO:0016882	16
GO:0001095	1
GO:0001097	12
GO:0008821	28
GO:0050201	5
GO:0004845	7
GO:0018467	3
GO:0051903	7
GO:0008861	2
GO:0016453	21
GO:0043875	1
GO:0016361	10
GO:0017002	18
GO:0048185	32
GO:0019158	5
GO:0070728	10
GO:0008920	4
GO:0005335	8
GO:0070579	13
GO:0008696	3
GO:0004156	9
GO:0004141	4
GO:0004109	7
GO:0005371	5
GO:0015142	20
GO:0019807	1
GO:0008418	4
GO:0070773	2
GO:0005104	37
GO:0004808	1
GO:0004421	9
GO:0004634	30
GO:0140032	4
GO:0000033	9
GO:0042654	4
GO:0042586	5
GO:0008526	36
GO:0034450	19
GO:0005131	32
GO:0008441	9
GO:0016312	13
GO:0008332	33
GO:0009000	7
GO:0052597	6
GO:0004335	11
GO:0005362	2
GO:0004771	15
GO:0050253	8
GO:0102258	1
GO:0102259	1
GO:0004563	41
GO:0016231	18
GO:0004113	16
GO:0072545	5
GO:0060072	3
GO:0050023	2
GO:0017005	8
GO:0070259	10
GO:0008312	15
GO:0003951	15
GO:0042736	5
GO:0008834	5
GO:0032037	3
GO:0004850	9
GO:0047206	1
GO:0032029	18
GO:0080115	14
GO:0015288	28
GO:0070975	1
GO:0003846	9
GO:0004144	36
GO:0070991	5
GO:0047995	2
GO:0004823	11
GO:0005000	9
GO:0019972	13
GO:0042163	7
GO:0003827	8
GO:0004482	8
GO:0004483	10
GO:0032216	4
GO:0033856	1
GO:0019187	12
GO:0051753	8
GO:0061693	2
GO:0050545	5
GO:0016906	5
GO:0031208	31
GO:0004862	17
GO:0010486	1
GO:0004314	8
GO:0016419	8
GO:0016420	13
GO:0016412	18
GO:0032137	20
GO:0004807	16
GO:0005030	10
GO:0010465	2
GO:0030379	1
GO:0004321	16
GO:0043136	8
GO:0001847	6
GO:0008029	1
GO:0001161	18
GO:0001162	13
GO:0016165	21
GO:0031752	3
GO:0016149	4
GO:0008403	3
GO:0070576	6
GO:0004090	26
GO:0019966	10
GO:0016703	10
GO:0004971	9
GO:0099583	4
GO:0050614	2
GO:0019139	11
GO:0030549	4
GO:0097644	8
GO:0097645	1
GO:1904399	6
GO:0004830	12
GO:0033754	7
GO:0004837	8
GO:0010341	2
GO:0004354	11
GO:0000340	51
GO:0046870	21
GO:0140444	7
GO:0052684	1
GO:0046970	5
GO:0018861	3
GO:0035612	21
GO:0019911	7
GO:0140343	2
GO:0050072	34
GO:0004936	23
GO:0004938	14
GO:0004370	12
GO:0015247	17
GO:0140327	33
GO:0018669	2
GO:0008878	7
GO:0030627	7
GO:0005128	5
GO:0022883	6
GO:0046583	10
GO:0008559	26
GO:0015432	7
GO:0033283	11
GO:0033284	11
GO:0033285	8
GO:0008855	2
GO:0016428	17
GO:0004069	23
GO:0004592	4
GO:0001792	2
GO:0019763	13
GO:0004027	5
GO:0047704	2
GO:0034046	15
GO:0120160	4
GO:1990272	2
GO:0106054	2
GO:0080146	9
GO:0008883	3
GO:0004595	6
GO:0001851	20
GO:0004523	33
GO:0004534	23
GO:1990846	3
GO:0008430	14
GO:0050115	1
GO:0070644	6
GO:0070891	28
GO:0022885	3
GO:0042912	3
GO:0016848	4
GO:0019148	4
GO:0019149	1
GO:0036455	1
GO:0046703	31
GO:0001588	13
GO:0031750	4
GO:0008859	3
GO:0050131	1
GO:0003904	8
GO:0030611	8
GO:0046933	45
GO:0000099	27
GO:0015180	12
GO:0015184	12
GO:0015195	5
GO:0022858	16
GO:0034590	1
GO:0019776	7
GO:0019777	3
GO:0035877	5
GO:0050062	10
GO:0005186	37
GO:0005298	4
GO:0043852	4
GO:0050333	6
GO:0102934	2
GO:1990002	2
GO:0038047	6
GO:0045154	2
GO:0030348	6
GO:0008988	5
GO:0036307	1
GO:0000907	2
GO:0000908	2
GO:0031409	2
GO:0003963	3
GO:0048495	9
GO:0019136	23
GO:0080139	3
GO:0000286	8
GO:0004508	13
GO:0016832	85
GO:0047442	6
GO:0097003	7
GO:0004622	49
GO:0010844	4
GO:0004359	15
GO:0009905	6
GO:0035014	14
GO:0004797	10
GO:0008803	2
GO:0031996	12
GO:0008777	2
GO:0004965	11
GO:0038181	5
GO:0038186	1
GO:1902098	4
GO:1902121	3
GO:0097363	7
GO:0004473	17
GO:0034485	15
GO:0009784	5
GO:0009885	4
GO:0120091	4
GO:0004316	7
GO:0005001	22
GO:0019198	22
GO:0030020	6
GO:0008489	10
GO:0070324	19
GO:0008679	2
GO:0030943	8
GO:0016002	5
GO:0016673	4
GO:0050311	2
GO:0016415	10
GO:0001785	2
GO:0004956	5
GO:0010484	42
GO:0004656	10
GO:0019798	13
GO:0031545	20
GO:0071111	25
GO:0004056	10
GO:0004655	10
GO:0004756	7
GO:0016781	10
GO:0071723	13
GO:0004977	18
GO:0004980	6
GO:0042923	29
GO:0008309	18
GO:0051908	5
GO:0004068	7
GO:0008705	10
GO:0042084	10
GO:0008809	1
GO:0016856	5
GO:0016725	58
GO:0046429	3
GO:0052592	4
GO:0031724	2
GO:0004816	9
GO:0008666	2
GO:0016748	18
GO:0016749	10
GO:0004135	5
GO:0034639	7
GO:0070905	5
GO:0062186	3
GO:0062187	2
GO:0062188	2
GO:0062189	3
GO:0031776	1
GO:0031777	1
GO:0004070	8
GO:0004151	9
GO:0000009	17
GO:0001094	17
GO:0050501	9
GO:0017176	11
GO:0050139	2
GO:0030547	43
GO:0030550	21
GO:0099580	2
GO:0042809	18
GO:0120147	4
GO:1903135	8
GO:0004937	9
GO:0000702	20
GO:0000703	10
GO:0008191	22
GO:0008674	6
GO:0008675	7
GO:0004912	3
GO:0004452	8
GO:0046976	14
GO:0016752	2
GO:0005105	6
GO:0005111	5
GO:0033207	4
GO:0033842	3
GO:0004451	11
GO:0070878	13
GO:0047598	3
GO:0004831	11
GO:0000225	5
GO:0015292	8
GO:0008120	9
GO:0047192	3
GO:0005124	8
GO:0019215	17
GO:0035663	6
GO:0042288	34
GO:1990254	9
GO:0004603	2
GO:0086080	15
GO:0086083	5
GO:0008867	5
GO:1990594	1
GO:0001665	5
GO:0046562	1
GO:0047979	2
GO:0031762	7
GO:0031775	2
GO:0030882	14
GO:0003871	4
GO:0042085	4
GO:0016608	8
GO:0008801	3
GO:0003983	18
GO:0046919	1
GO:0099103	5
GO:1990439	5
GO:0018674	2
GO:0019113	3
GO:0004085	3
