	child_node	joint_count	joint_count_child	cond_prob
273	GO:0000819	824.0	611.0	0.741504854368932
274	GO:0000820	146.0	38.0	0.2602739726027397
275	GO:0000821	38.0	18.0	0.47368421052631576
276	GO:0000902	12779.0	3590.0	0.2809296502073715
277	GO:0000904	3255.0	2978.0	0.914900153609831
278	GO:0000905	19.0	9.0	0.47368421052631576
279	GO:0000909	44.0	43.0	0.9772727272727273
280	GO:0000910	837.0	692.0	0.8267622461170848
281	GO:0000911	692.0	59.0	0.08526011560693642
282	GO:0000912	129.0	72.0	0.5581395348837209
283	GO:0000913	29.0	7.0	0.2413793103448276
284	GO:0000914	3.0	3.0	1.0
285	GO:0000915	65.0	65.0	1.0
286	GO:0000916	40.0	40.0	1.0
287	GO:0000917	41.0	32.0	0.7804878048780488
288	GO:0000918	32.0	5.0	0.15625
289	GO:0000919	29.0	17.0	0.5862068965517241
290	GO:0000920	1321.0	51.0	0.03860711582134747
291	GO:0000921	29.0	29.0	1.0
292	GO:0000947	10.0	10.0	1.0
293	GO:0000948	0.0	0.0	
294	GO:0000949	4.0	4.0	1.0
295	GO:0000950	1.0	1.0	1.0
296	GO:0000951	1.0	1.0	1.0
297	GO:0000952	0.0	0.0	
298	GO:0000953	0.0	0.0	
299	GO:0000954	0.0	0.0	
300	GO:0000955	440.0	10.0	0.022727272727272728
301	GO:0000956	579.0	490.0	0.846286701208981
302	GO:0000957	13.0	11.0	0.8461538461538461
303	GO:0000958	5.0	5.0	1.0
304	GO:0000959	4951.0	208.0	0.04201171480508988
305	GO:0000960	707.0	7.0	0.009900990099009901
306	GO:0000961	2.0	2.0	1.0
307	GO:0000962	5.0	5.0	1.0
308	GO:0000963	112.0	111.0	0.9910714285714286
309	GO:0000964	16.0	15.0	0.9375
310	GO:0000965	20.0	15.0	0.75
311	GO:0000966	2768.0	94.0	0.03395953757225433
312	GO:0000967	46.0	46.0	1.0
313	GO:0000968	1.0	1.0	1.0
314	GO:0000969	1.0	0.0	0.0
315	GO:0000970	1.0	0.0	0.0
316	GO:0000971	1.0	1.0	1.0
317	GO:0000972	3449.0	20.0	0.0057987822557262975
318	GO:0000973	20.0	16.0	0.8
319	GO:0001014	1.0	0.0	0.0
320	GO:0001015	5.0	4.0	0.8
321	GO:0001059	1240.0	0.0	0.0
322	GO:0001060	1240.0	0.0	0.0
323	GO:0001079	14.0	12.0	0.8571428571428571
324	GO:0001080	9.0	9.0	1.0
325	GO:0001081	2.0	2.0	1.0
326	GO:0001100	35.0	27.0	0.7714285714285715
327	GO:0001101	16074.0	894.0	0.055617767823814855
328	GO:0001109	1240.0	5.0	0.004032258064516129
329	GO:0001110	0.0	0.0	
330	GO:0001111	5.0	5.0	1.0
331	GO:0001112	8.0	8.0	1.0
332	GO:0001113	5.0	5.0	1.0
