	child_node	joint_count	joint_count_child	cond_prob
257	GO:0001786	95.0	95.0	1.0
258	GO:0001790	72.0	0.0	0.0
259	GO:0001791	72.0	5.0	0.06944444444444445
260	GO:0001792	13.0	2.0	0.15384615384615385
261	GO:0001793	13.0	0.0	0.0
262	GO:0001846	46998.0	32.0	0.000680880037448402
263	GO:0001847	2081.0	6.0	0.0028832292167227293
264	GO:0001848	46998.0	49.0	0.0010425975573428656
265	GO:0001849	9.0	9.0	1.0
266	GO:0001850	49.0	2.0	0.04081632653061224
267	GO:0001851	30.0	20.0	0.6666666666666666
268	GO:0001852	30.0	0.0	0.0
269	GO:0001853	49.0	0.0	0.0
270	GO:0001854	49.0	0.0	0.0
271	GO:0001855	30.0	2.0	0.06666666666666667
272	GO:0001856	49.0	3.0	0.061224489795918366
273	GO:0001857	4.0	0.0	0.0
274	GO:0001858	4.0	0.0	0.0
275	GO:0001859	9.0	0.0	0.0
276	GO:0001860	9.0	0.0	0.0
277	GO:0001861	4.0	1.0	0.25
278	GO:0001862	32.0	0.0	0.0
279	GO:0001863	6.0	0.0	0.0
280	GO:0001864	32.0	1.0	0.03125
281	GO:0001872	139.0	12.0	0.08633093525179857
282	GO:0001873	45.0	2.0	0.044444444444444446
283	GO:0001874	2.0	0.0	0.0
284	GO:0001875	0.0	0.0	
285	GO:0001876	11.0	0.0	0.0
286	GO:0001877	45.0	0.0	0.0
287	GO:0001882	1570.0	411.0	0.26178343949044586
288	GO:0001883	411.0	405.0	0.9854014598540146
289	GO:0001884	411.0	2.0	0.004866180048661801
290	GO:0001888	131.0	2.0	0.015267175572519083
291	GO:0001918	46998.0	1.0	2.1277501170262564e-05
292	GO:0001962	117.0	6.0	0.05128205128205128
293	GO:0001965	46998.0	76.0	0.0016170900889399549
294	GO:0001968	46998.0	69.0	0.0014681475807481169
295	GO:0001972	49.0	42.0	0.8571428571428571
296	GO:0002020	4120.0	235.0	0.05703883495145631
297	GO:0002039	46998.0	97.0	0.0020639176135154686
298	GO:0002046	46998.0	11.0	0.0002340525128728882
299	GO:0002054	2427.0	9.0	0.003708281829419036
300	GO:0002055	6.0	1.0	0.16666666666666666
301	GO:0002056	3.0	0.0	0.0
302	GO:0002057	6.0	2.0	0.3333333333333333
303	GO:0002058	3.0	3.0	1.0
304	GO:0002059	3.0	1.0	0.3333333333333333
305	GO:0002060	9.0	6.0	0.6666666666666666
306	GO:0002061	9.0	3.0	0.3333333333333333
307	GO:0002083	14.0	1.0	0.07142857142857142
308	GO:0002094	189.0	14.0	0.07407407407407407
309	GO:0002112	446.0	1.0	0.002242152466367713
310	GO:0002113	256.0	2.0	0.0078125
311	GO:0002114	0.0	0.0	
312	GO:0002134	21.0	11.0	0.5238095238095238
313	GO:0002135	21.0	14.0	0.6666666666666666
314	GO:0002145	1905.0	0.0	0.0
315	GO:0002151	4048.0	10.0	0.0024703557312252965
316	GO:0002153	267.0	3.0	0.011235955056179775
317	GO:0002161	0.0	0.0	
318	GO:0002162	46998.0	14.0	0.0002978850163836759
319	GO:0002170	1.0	0.0	0.0
320	GO:0002171	1.0	0.0	0.0
321	GO:0002172	0.0	0.0	
322	GO:0002173	0.0	0.0	
323	GO:0002196	42.0	5.0	0.11904761904761904
324	GO:0002935	1.0	1.0	1.0
325	GO:0002948	2.0	0.0	0.0
326	GO:0002950	130.0	5.0	0.038461538461538464
327	GO:0002951	21.0	3.0	0.14285714285714285
328	GO:0002952	870.0	1.0	0.0011494252873563218
329	GO:0002953	1107.0	5.0	0.004516711833785004
330	GO:0003676	12469.0	10044.0	0.8055176838559628
331	GO:0003677	10044.0	6242.0	0.6214655515730785
332	GO:0003678	0.0	0.0	
333	GO:0003680	105.0	29.0	0.2761904761904762
334	GO:0003681	6242.0	11.0	0.001762255687279718
335	GO:0003682	56880.0	1272.0	0.022362869198312235
336	GO:0003684	6242.0	112.0	0.017942966997757128
337	GO:0003688	3390.0	63.0	0.018584070796460177
338	GO:0003689	19.0	17.0	0.8947368421052632
339	GO:0003690	6242.0	3788.0	0.606856776674143
340	GO:0003691	29.0	25.0	0.8620689655172413
341	GO:0003692	3788.0	14.0	0.003695881731784583
342	GO:0003693	3390.0	3.0	0.0008849557522123894
343	GO:0003696	3390.0	11.0	0.0032448377581120944
344	GO:0003697	6242.0	351.0	0.056231976930471
345	GO:0003700	0.0	0.0	
346	GO:0003707	0.0	0.0	
347	GO:0003711	3829.0	14.0	0.003656307129798903
348	GO:0003712	0.0	0.0	
349	GO:0003713	0.0	0.0	
350	GO:0003714	0.0	0.0	
351	GO:0003720	40.0	32.0	0.8
352	GO:0003721	32.0	12.0	0.375
353	GO:0003723	10044.0	4048.0	0.4030266825965751
354	GO:0003724	122.0	109.0	0.8934426229508197
355	GO:0003725	4048.0	178.0	0.04397233201581028
356	GO:0003726	43.0	7.0	0.16279069767441862
357	GO:0003727	4048.0	267.0	0.06595849802371541
358	GO:0003729	4048.0	2286.0	0.5647233201581028
359	GO:0003730	2286.0	456.0	0.1994750656167979
360	GO:0003735	1513.0	826.0	0.5459352280237938
361	GO:0003743	0.0	0.0	
362	GO:0003746	0.0	0.0	
363	GO:0003747	23.0	21.0	0.9130434782608695
364	GO:0003755	0.0	0.0	
365	GO:0003756	49.0	49.0	1.0
366	GO:0003774	1676.0	254.0	0.1515513126491647
367	GO:0003777	254.0	134.0	0.5275590551181102
368	GO:0003779	1954.0	819.0	0.41914022517911975
369	GO:0003785	819.0	61.0	0.07448107448107448
370	GO:0003786	398.0	5.0	0.01256281407035176
371	GO:0003796	56.0	49.0	0.875
372	GO:0003810	60.0	25.0	0.4166666666666667
373	GO:0003823	56880.0	202.0	0.003551336146272855
374	GO:0003824	77124.0	24929.0	0.32323271614542815
375	GO:0003825	198.0	18.0	0.09090909090909091
376	GO:0003826	4404.0	5.0	0.0011353315168029065
377	GO:0003827	26.0	8.0	0.3076923076923077
378	GO:0003828	65.0	9.0	0.13846153846153847
379	GO:0003829	26.0	3.0	0.11538461538461539
380	GO:0003830	26.0	2.0	0.07692307692307693
381	GO:0003831	61.0	8.0	0.13114754098360656
382	GO:0003832	8430.0	1.0	0.00011862396204033214
383	GO:0003833	896.0	4.0	0.004464285714285714
384	GO:0003834	141.0	9.0	0.06382978723404255
385	GO:0003835	65.0	4.0	0.06153846153846154
386	GO:0003836	65.0	9.0	0.13846153846153847
387	GO:0003837	399.0	7.0	0.017543859649122806
388	GO:0003838	31.0	5.0	0.16129032258064516
389	GO:0003839	34.0	6.0	0.17647058823529413
390	GO:0003841	29.0	29.0	1.0
391	GO:0003842	107.0	7.0	0.06542056074766354
392	GO:0003843	198.0	8.0	0.04040404040404041
393	GO:0003844	993.0	14.0	0.014098690835850957
394	GO:0003845	94.0	7.0	0.07446808510638298
395	GO:0003846	71.0	9.0	0.1267605633802817
396	GO:0003847	570.0	17.0	0.02982456140350877
397	GO:0003848	32.0	4.0	0.125
398	GO:0003849	553.0	11.0	0.019891500904159132
399	GO:0003850	63.0	3.0	0.047619047619047616
400	GO:0003851	61.0	1.0	0.01639344262295082
401	GO:0003852	71.0	6.0	0.08450704225352113
402	GO:0003853	31.0	2.0	0.06451612903225806
403	GO:0003854	94.0	18.0	0.19148936170212766
404	GO:0003855	478.0	9.0	0.01882845188284519
