GeneID	DZ	EZ	MZ
AT1G01580	0.09733433333333334	0.09020300000000002	2.4646276666666664
AT1G01590	0.006340633333333334	0.0	0.0
AT1G01600	1.0368056666666667	0.12059903333333333	0.023755233333333334
AT1G01610	17.764033333333334	0.37185683333333336	0.035417866666666666
AT1G01620	539.263	988.667	185.1106666666667
AT1G01630	61.228766666666665	57.0392	23.59636666666667
AT1G01640	14.890833333333333	2.8441233333333336	1.7803799999999999
AT1G01650	33.39306666666667	34.60143333333333	21.800700000000003
AT1G01660	19.835133333333335	1.312047	0.5809636666666667
AT1G01670	1.4804283333333335	1.1270363333333335	0.5120746666666667
AT1G01680	2.0027646666666663	0.4470977333333334	0.35425600000000007
AT1G01690	1.8867233333333335	5.768433333333333	15.338433333333333
AT1G01695	0.2523783333333333	0.25530166666666665	0.24805466666666667
AT1G01700	0.23522566666666667	1.0749876666666667	1.6550566666666668
AT1G01710	17.65563333333333	9.963873333333334	12.4788
AT1G01720	125.54433333333333	111.68766666666666	51.28046666666666
AT1G01725	21.42696666666667	12.956560000000001	9.825999999999999
AT1G01730	19.01406666666667	28.93296666666667	36.435266666666664
AT1G01740	1.2541973333333334	3.3890766666666665	6.851413333333333
AT1G01750	328.517	138.66103333333334	7.804100000000001
AT1G01760	1.1645813333333332	3.8727	8.511716666666667
AT1G01770	125.36833333333334	28.890733333333333	8.602126666666667
AT1G01780	125.36833333333334	28.890733333333333	8.602126666666667
AT1G01790	7.916969999999999	5.153919999999999	6.560583333333333
AT1G01800	88.89940000000001	121.22766666666666	79.42906666666666
AT1G01810	0.3167976333333334	0.8153009999999999	3.12142
AT1G01820	60.84923333333334	49.71423333333333	48.7331
AT1G01830	10.014233333333332	30.58366666666667	7.218383333333333
AT1G01840	1.0669203333333332	1.8147866666666665	4.89533
AT1G01860	3.87808	3.5207766666666664	8.303456666666667
AT1G01880	0.1951143	0.37658433333333335	1.4091066666666665
AT1G01900	4.435573333333333	4.110116666666666	0.17340180000000002
AT1G01910	28.589433333333336	65.25763333333333	61.660199999999996
AT1G01920	5.947566666666667	19.079956666666664	45.2764
AT1G01930	7.757549999999999	8.412133333333333	12.0052
AT1G01940	11.80806	22.2462	69.1476
AT1G01950	10.18075	9.715213333333333	11.708966666666667
AT1G01960	9.843793333333334	36.176399999999994	30.477833333333333
AT1G01970	1.850386666666667	3.085266666666667	6.615233333333333
AT1G01980	0.07812946666666666	0.021602866666666668	0.0226837
AT1G01990	9.869036666666668	12.137233333333334	23.08683333333333
AT1G02000	27.123266666666666	18.5615	9.065040000000002
AT1G02010	4.88889	5.952556666666666	5.52071
AT1G02020	3.6795766666666663	2.1016933333333334	3.7946633333333337
AT1G02030	5.108793333333334	0.3895386666666667	0.10292433333333334
AT1G02040	0.5382363333333334	0.15992510000000001	0.0
AT1G02050	2.8375466666666664	6.193216666666667	23.8755
AT1G02060	1.1383343333333336	1.793412	10.01042
AT1G02065	0.0	0.0	0.0
AT1G02070	0.035506333333333334	0.0	0.25367133333333336
AT1G02080	16.0605	20.994766666666667	26.71343333333333
AT1G02090	43.5615	57.058366666666664	98.88386666666668
AT1G02100	41.22343333333333	36.834133333333334	46.56986666666666
AT1G02110	4.611723333333333	9.135543333333333	33.1594
AT1G02120	64.74563333333333	34.15273333333334	27.91933333333333
AT1G02130	38.345499999999994	84.23443333333334	83.41286666666667
AT1G02140	137.75133333333332	178.4076666666667	324.44633333333337
AT1G02145	12.06539	25.91333333333333	32.378899999999994
AT1G02150	6.21473	8.926449999999999	28.370633333333334
AT1G02160	40.708000000000006	89.098	125.51233333333334
AT1G02170	53.16106666666667	37.3022	24.009566666666668
AT1G02180	3.3910066666666663	2.67808	8.400426666666666
AT1G02190	0.0	0.0	0.007144233333333333
AT1G02205	0.5484676666666667	6.158350000000001	0.29961163333333335
AT1G02210	0.0	0.0	0.0
AT1G02220	27.860466666666667	17.787466666666667	2.040045
AT1G02230	7.271816666666666	4.83199	0.6982213333333332
AT1G02250	0.09012049999999999	0.05636806666666667	0.015826233333333332
AT1G02260	16.309700000000003	24.18003333333333	14.811433333333333
AT1G02270	15.956966666666665	12.621366666666667	9.77923
AT1G02280	8.394656666666668	10.759206666666666	34.836000000000006
AT1G02290	2.822063333333334	4.32255	4.561483333333334
AT1G02300	4.466659666666666	2.016221	0.03797506666666666
AT1G02305	162.04466666666664	59.493599999999994	21.2892
AT1G02310	7.4034233333333335	0.49732399999999993	0.0418966
AT1G02320	9.95576	3.706986666666667	1.3793033333333333
AT1G02330	29.467566666666666	35.64469999999999	67.7975
AT1G02335	32.933166666666665	3.681172	0.11344533333333333
AT1G02340	10.155176666666668	4.974496666666668	0.5316022333333333
AT1G02350	1.44017	3.8910866666666664	6.773063333333333
AT1G02360	286.96999999999997	29.243000000000006	2.998943333333333
AT1G02370	1.4632699999999998	2.9674149999999995	20.495766666666665
AT1G02380	15.304866666666667	2.6732176666666665	1.59983
AT1G02390	0.5322153333333334	0.9648289999999999	2.68989
AT1G02400	63.654533333333326	15.433936666666668	0.5126296666666667
AT1G02405	0.155884	0.37518900000000005	0.03338066666666666
AT1G02410	28.56396666666667	23.38966666666667	31.347199999999997
AT1G02420	3.5127066666666664	1.7593500000000002	5.031603333333333
AT1G02430	6.91874	11.861496666666667	7.663910000000001
AT1G02440	0.9830306666666666	3.3200266666666667	0.8111479999999999
AT1G02450	3.8695500000000003	2.929233	0.7510546666666666
AT1G02460	14.946866666666667	9.40186	0.8861046666666667
AT1G02470	0.4010593333333334	0.15013433333333334	0.1327487
AT1G02475	2.6543533333333333	0.9432503333333333	1.4072120000000001
AT1G02490	0.0	0.0	15.895533333333333
AT1G02500	1103.0266666666666	531.024	288.3196666666667
AT1G02510	0.0	0.0	0.0
AT1G02520	21.837699999999998	7.1754	11.848726666666666
AT1G02530	0.0987165	0.0431086	0.654137
AT1G02540	0.0	0.0	0.01616796666666667
AT1G02550	0.0270846	0.0	0.0
AT1G02560	30.646166666666662	55.48623333333333	91.01656666666668
AT1G02570	48.117	4.070497666666667	0.1276221
AT1G02575	10.906366666666665	3.6394233333333332	0.13202113333333335
AT1G02580	0.5609356666666666	0.7469783333333334	0.0067199
AT1G02590	0.0	0.0	0.0
AT1G02610	13.615033333333335	3.7026333333333334	0.4705683333333333
AT1G02620	0.0	0.026244600000000003	0.0
AT1G02630	0.0	0.0	0.0
AT1G02640	13.050266666666666	6.8477533333333325	0.929534
AT1G02650	0.3456406666666667	0.8069626666666666	0.45602133333333333
AT1G02660	3.157313333333333	1.501413333333333	0.9005380000000001
AT1G02670	0.3465299	0.716563	2.749353333333333
AT1G02680	14.546999999999999	15.797633333333335	29.911666666666665
AT1G02690	6.482823333333333	11.531666666666666	72.38073333333334
AT1G02700	1.7695166666666668	13.175712166666665	0.0
AT1G02710	5.293429999999999	4.191293333333333	0.542708
AT1G02720	17.617733333333334	23.357033333333334	16.24206666666667
AT1G02730	2.0425856666666666	3.731763666666667	25.17663333333333
AT1G02740	5.2832	3.4291433333333323	9.340276666666666
AT1G02750	57.41819999999999	15.649180000000001	11.470246666666668
AT1G02770	0.15596153333333335	0.048309333333333336	0.10991746666666667
AT1G02780	319.52	1135.9636666666668	2768.213333333333
AT1G02790	0.7907373333333334	0.09828766666666666	0.044614999999999995
AT1G02800	0.01690346666666667	0.21532966666666667	0.15393513333333333
AT1G02810	18.345033333333333	13.55636	34.815533333333335
AT1G02813	12.79602	0.1167191	0.32
AT1G02816	44.83036666666667	85.63756666666666	38.54193333333333
AT1G02820	0.058739000000000006	0.0	0.120516
AT1G02830	0.0	0.19280766666666663	0.7243256666666666
AT1G02840	86.77966666666667	120.2817	260.88166666666666
AT1G02850	53.781533333333336	23.832333333333334	20.008589999999998
AT1G02860	5.399789999999999	0.946595	3.238856666666667
AT1G02870	12.21692	32.5622	152.6573333333333
AT1G02880	90.65736666666668	40.17326666666667	14.614033333333333
AT1G02890	37.621133333333326	18.23476666666667	14.238666666666667
AT1G02900	840.9853333333332	179.78279999999998	2.796827
AT1G02910	19.3296	7.27193	8.38755
AT1G02920	199.625	3.648495666666667	1.2153353333333332
AT1G02930	342.8473333333333	13.717626666666668	3.171726666666667
AT1G02940	0.111633	0.061733333333333335	0.0
AT1G02950	11.350586666666667	1.6844166666666667	0.35807900000000004
AT1G02960	11.40834	18.369566666666667	25.427400000000002
AT1G02965	0.26358433333333336	0.0	0.08671266666666666
AT1G02970	0.781005	4.083313333333333	7.623609999999999
AT1G02980	0.5628843333333333	0.1290606333333333	0.07795486666666666
AT1G02990	7.384160000000001	5.920966666666666	5.530503333333333
AT1G03000	6.573756666666667	5.285756666666667	7.021986666666667
AT1G03010	2.3316500000000002	3.886283333333333	0.22563856666666668
AT1G03020	0.0	0.0	0.0
AT1G03030	17.991533333333333	18.479566666666667	17.622666666666667
AT1G03040	67.578	33.48063333333334	24.75006666666667
AT1G03050	0.030091966666666664	0.0	0.0
AT1G03055	0.0	0.0	0.10572446666666667
AT1G03060	9.01531	8.69746	6.940869999999999
AT1G03070	3.1150766666666665	1.2364366666666669	1.456775666666667
AT1G03080	38.61526666666666	23.394900000000003	6.38494
AT1G03090	15.015233333333333	10.139663333333333	11.747466666666668
AT1G03100	0.4438596666666667	1.0128223333333335	4.57787
AT1G03103	0.0	0.14007533333333333	0.0
AT1G03106	0.41688966666666677	6.494937333333334	0.038407333333333335
AT1G03110	5.055693333333334	14.059463333333332	55.685366666666674
AT1G03120	0.146001	5.712219999999999	1.8183340000000001
AT1G03130	1.2846	2.583903333333333	1.7911700000000002
AT1G03140	35.1458	36.336866666666666	58.659400000000005
AT1G03150	26.206033333333334	44.30126666666666	66.41966666666667
AT1G03160	3.016526666666667	3.932176666666667	5.692203333333333
AT1G03170	0.10652133333333334	0.375412	0.18565733333333334
AT1G03180	4.4706133333333336	9.421036666666666	17.50663333333333
AT1G03190	5.290456666666667	6.493020000000001	11.198766666666666
AT1G03200	1.1905469999999998	0.0	0.09116533333333333
AT1G03210	84.7329	46.33926666666667	63.15286666666666
AT1G03220	482.5216666666666	61.40006666666667	152.23833333333332
AT1G03230	15.240023333333333	83.13806666666666	154.863
AT1G03240	0.476687	0.09055766666666666	1.7443873333333333
AT1G03250	22.367033333333335	18.688133333333337	28.034333333333336
AT1G03260	9.947873333333332	20.400366666666667	15.764366666666666
AT1G03270	1.198685	2.17067	11.74971
AT1G03280	28.919466666666665	26.839266666666663	33.418033333333334
AT1G03290	33.08936666666667	16.55216666666667	12.154833333333334
AT1G03300	0.254965	0.33054733333333336	3.0934500000000003
AT1G03310	1.68743	3.1223799999999997	3.5534
AT1G03320	0.08516266666666666	0.30843933333333334	0.080008
AT1G03330	58.32983333333333	77.87063333333333	150.899
AT1G03340	1.175915	0.20374816666666665	0.216
AT1G03350	28.167666666666666	39.24653333333333	24.209033333333334
AT1G03360	4.597523333333332	10.915610000000001	70.71376666666667
AT1G03365	6.123609999999999	7.04815	11.1105
AT1G03370	22.896600000000003	12.835166666666666	7.984633333333334
AT1G03380	22.834	6.995783333333333	4.2638533333333335
AT1G03390	0.107296	0.0103637	0.11447440000000002
AT1G03400	1.2444223333333333	0.1297942	0.07331553333333334
AT1G03410	9.744253333333333	10.42364	4.556853333333334
AT1G03430	18.103033333333332	18.24213333333333	20.24223333333333
AT1G03440	3.1553	3.5234633333333325	3.7863233333333333
AT1G03445	0.23486096666666667	0.10138506666666668	0.01844913333333333
AT1G03457	20.0251	11.982646666666668	3.8508533333333332
AT1G03470	1.698468	5.327893333333333	7.991423333333334
AT1G03475	21.021133333333335	21.90523333333333	29.810399999999998
AT1G03490	0.0	0.03810733333333333	0.0
AT1G03495	0.8651586666666667	0.5173439999999999	1.7148766666666668
AT1G03510	0.6513833333333333	0.9495526666666666	3.7768133333333336
AT1G03520	14.872966666666665	15.233666666666666	6.844513333333334
AT1G03530	2.372281	3.8111	32.13093333333334
AT1G03540	0.44585333333333327	0.5255833333333334	1.9481783333333336
AT1G03550	50.86046666666667	33.377833333333335	6.273516666666666
AT1G03560	3.17139	4.768070000000001	6.26954
AT1G03590	23.033800000000003	50.79976666666667	19.0876
AT1G03600	4.9253133333333325	3.464369333333334	3.4708400000000004
AT1G03610	14.574866666666665	11.1179	14.753233333333332
AT1G03620	0.38939336666666663	0.14801733333333333	0.1811596666666667
AT1G03630	0.2056924	0.12535733333333332	0.10348676666666667
AT1G03650	5.489843333333334	4.575066666666666	15.372
AT1G03660	77.58886666666666	3.8196553333333334	1.5906466666666665
AT1G03670	0.0	0.0	0.0
AT1G03680	9.28749	6.882496666666666	14.980633333333335
AT1G03687	5.279723333333333	11.970073333333334	31.014799999999997
AT1G03700	13.537166666666666	0.19715113333333334	0.024768733333333334
AT1G03710	0.1361327	0.1992128	0.45426600000000006
AT1G03720	0.0	0.0	0.0
AT1G03730	53.94896666666667	19.740633333333335	10.394066666666665
AT1G03740	39.993433333333336	7.18964	2.9620999999999995
AT1G03750	5.007753333333333	3.4349833333333337	4.723553333333332
AT1G03760	5.41206	5.645666666666667	25.939466666666664
AT1G03770	6.968983333333333	8.982886666666667	19.046133333333334
AT1G03780	1.9024546666666664	3.850326666666667	28.5592
AT1G03790	0.09785533333333334	7.377795333333334	0.11701263333333334
AT1G03800	0.4194896666666666	2.91995	3.7570666666666668
AT1G03810	0.0	0.0	0.0
AT1G03820	25.44646666666667	2.195122	0.398193
AT1G03830	2.0195506666666665	3.5409900000000003	13.2433
AT1G03840	11.61767333333333	9.264506666666668	31.307299999999998
AT1G03850	66.7233	3.2707433333333333	1.2781413333333334
AT1G03860	49.997233333333334	74.83663333333334	195.78066666666666
AT1G03870	141.74303333333333	630.977	45.7066
AT1G03880	0.06433713333333334	18.260000666666667	0.05217313333333334
AT1G03890	0.0	7.159400000000001	0.0
AT1G03900	157.355	234.6933333333333	109.63409999999999
AT1G03905	46.3204	20.208399999999997	6.65924
AT1G03910	20.421533333333333	28.024433333333334	52.68993333333333
AT1G03920	126.88780000000001	4.906226666666666	1.6594133333333332
AT1G03930	21.0745	13.442366666666667	7.012963333333334
AT1G03940	0.8262363333333332	0.6541643333333332	3.28724
AT1G03950	44.415699999999994	6.153983333333334	1.0597553333333334
AT1G03960	4.25237	4.686393333333333	8.176736666666667
AT1G03970	15.975666666666667	10.999216666666667	8.315943333333333
AT1G03980	2.1437833333333334	0.95426	3.30383
AT1G03982	0.0	0.0	0.0
AT1G03990	2.1704966666666667	2.254253333333333	0.9233873333333333
AT1G04000	18.88433333333333	11.702533333333333	9.59561
AT1G04010	7.04229	10.328236666666667	12.986666666666666
AT1G04020	1.1442283333333334	7.581576666666667	14.7973
AT1G04030	4.950833333333333	6.3751299999999995	16.1598
AT1G04040	116.21153333333335	1009.0353333333333	44.9419
AT1G04050	1.6025669999999999	1.4949426666666668	8.13346
AT1G04070	13.9433	19.615133333333333	48.95113333333333
AT1G04080	36.371199999999995	47.392833333333336	109.23700000000001
AT1G04090	1.9949000000000001	1.6066633333333333	0.486169
AT1G04100	10.982466666666667	2.634596666666667	0.788682
AT1G04110	0.04431346666666667	0.0	0.010205766666666666
AT1G04120	34.164366666666666	51.447833333333335	26.215500000000002
AT1G04130	5.921233333333333	8.493689999999999	25.644133333333333
AT1G04140	37.509233333333334	47.919033333333324	36.078066666666665
AT1G04150	0.0465469	0.030166666666666665	1.8089466666666667
AT1G04160	12.1766	4.940146666666666	4.649796666666666
AT1G04170	39.585100000000004	77.41703333333334	160.45966666666666
AT1G04180	4.4772099999999995	11.119156666666667	4.626313333333333
AT1G04190	18.500366666666665	36.128233333333334	100.32756666666667
AT1G04200	25.490266666666667	25.447433333333333	20.128966666666667
AT1G04210	11.6721	16.5479	32.39523333333333
AT1G04220	33.66676666666667	0.23336336666666666	0.0915608
AT1G04230	10.58912	9.178783333333334	13.070866666666666
AT1G04240	22.128	13.858896666666666	1.8880666666666663
AT1G04250	303.07533333333333	324.4736666666666	31.615733333333335
AT1G04260	25.29516666666667	32.224866666666664	37.0455
AT1G04270	197.79406666666662	798.7246666666666	2093.8133333333335
AT1G04280	37.91773333333333	10.781016666666666	0.706713
AT1G04290	22.1101	46.31633333333334	26.74823333333333
AT1G04300	26.782799999999998	20.661	23.305666666666667
AT1G04310	4.844363333333334	9.566139999999999	10.243773333333333
AT1G04330	4.901296666666666	0.7212288666666667	0.848575
AT1G04340	31.017133333333334	102.85896666666666	118.95366666666666
AT1G04350	0.6963856666666667	0.36677403333333336	0.3696163333333333
AT1G04360	2.15844	4.443276666666667	6.770993333333333
AT1G04370	0.0	0.0	0.0
AT1G04380	0.036352	0.06504866666666666	0.39339366666666664
AT1G04390	4.256056666666667	3.2824933333333335	4.4668833333333335
AT1G04400	61.801700000000004	46.212066666666665	13.388533333333333
AT1G04410	992.149	1161.51	747.9693333333335
AT1G04420	2.090786666666667	3.310776666666667	9.092256666666666
AT1G04430	21.559833333333334	151.87066666666666	80.92146666666666
AT1G04440	92.87076666666667	45.023300000000006	22.995533333333338
AT1G04445	4.099716666666667	0.9991383333333334	0.11272933333333333
AT1G04450	0.0	0.0	0.0
AT1G04470	0.0165506	0.008198800000000001	0.0
AT1G04480	135.7303	474.828	1197.6299999999999
AT1G04490	10.17742	4.705839999999999	0.32279816666666666
AT1G04500	0.16150656666666668	0.0270056	0.0
AT1G04510	18.282566666666664	30.854133333333337	85.73926666666667
AT1G04520	5.355503333333334	48.78223333333333	91.25686666666667
AT1G04530	29.621400000000005	30.186866666666663	27.299666666666667
AT1G04540	1.9416366666666667	8.720773333333334	2.4939966666666664
AT1G04550	12.914233333333334	10.535383333333334	9.170106666666667
AT1G04555	15.6989	13.523266666666666	5.178743333333333
AT1G04560	0.4131196666666666	138.611835	0.4661266333333333
AT1G04570	0.5238573333333333	0.2804736666666667	0.7422599999999999
AT1G04580	0.020486093333333334	0.03183673333333333	0.10417473333333334
AT1G04590	7.822183333333334	18.246686666666665	76.78343333333333
AT1G04600	0.2026338	0.245227	1.2494833333333333
AT1G04610	5.143436666666667	15.947066666666666	40.60516666666667
AT1G04620	0.622351	1.6336663333333332	2.05362
AT1G04625	78.85686666666668	125.08933333333334	137.73100000000002
AT1G04630	78.85686666666668	125.08933333333334	137.73100000000002
AT1G04635	3.0110463333333333	7.267286666666667	30.28466666666667
AT1G04640	3.9097000000000004	6.24312	15.558366666666666
AT1G04645	0.0	0.0	0.0
AT1G04650	0.6574033333333333	1.069552	2.5816666666666666
AT1G04660	5.7752333333333326	0.33741496666666665	0.10564723333333333
AT1G04670	0.1081485	0.26772033333333334	0.2714933333333333
AT1G04680	13.024656666666667	113.61196666666666	67.72803333333333
AT1G04690	31.596033333333335	175.181	142.5233333333333
AT1G04700	12.085233333333333	2.7681666666666658	1.6327333333333334
AT1G04710	4.702140000000001	5.540073333333333	17.315933333333334
AT1G04730	1.1672283333333333	4.21363	10.674943333333333
AT1G04750	102.19766666666668	230.09333333333333	157.292
AT1G04760	2.5465700000000004	2.531896666666667	9.239700000000001
AT1G04770	36.9292	15.548133333333332	9.614943333333335
AT1G04778	12.567763333333332	3.8527096666666663	0.34402333333333335
AT1G04780	22.6546	24.172	18.26953333333333
AT1G04790	8.50699	11.34494	18.134666666666668
AT1G04800	0.09919743333333335	0.0748765	0.15585126666666668
AT1G04810	29.0407	32.982733333333336	32.192699999999995
AT1G04820	102.45913333333333	499.73133333333334	362.0666666666666
AT1G04830	17.394333333333332	18.931833333333334	17.66293333333333
AT1G04840	0.2984266333333333	0.32733333333333337	1.6306399999999999
AT1G04850	125.06799999999998	171.96400000000003	139.4
AT1G04860	10.403260000000001	11.310546666666667	16.83526666666667
AT1G04870	10.604666666666667	24.672093333333333	134.341
AT1G04880	0.22980920000000002	0.30863266666666667	0.6641133333333333
AT1G04890	0.0	0.0	0.0
AT1G04900	7.409373333333334	12.767540000000002	34.52523333333334
AT1G04910	16.646133333333335	63.95713333333334	28.392200000000003
AT1G04920	0.10179576666666668	0.6050750333333333	0.07090266666666667
AT1G04930	3.0501800000000006	6.047529999999999	9.820593333333333
AT1G04945	15.011533333333333	24.3764	59.58043333333333
AT1G04940	15.011533333333333	24.3764	59.58043333333333
AT1G04950	6.4476	14.455453333333333	23.8817
AT1G04960	38.7873	23.150666666666666	12.727366666666667
AT1G04970	49.67506666666666	21.91513333333333	14.049466666666666
AT1G04980	19.502799999999997	76.37623333333333	47.40326666666667
AT1G04985	35.714866666666666	32.855199999999996	43.84316666666667
AT1G04990	36.890966666666664	51.70303333333334	11.15076
AT1G05000	73.07039999999999	9.495223333333334	0.4454746666666667
AT1G05010	17.126566666666665	3.3383900000000004	26.641153333333335
AT1G05020	5.11441	0.5046536666666667	0.0661782
AT1G05030	8.77492	5.34	5.453406666666667
AT1G05040	0.0	0.0	0.0
AT1G05055	6.415260000000001	9.569049999999999	17.902600000000003
AT1G05060	19.343033333333334	3.9599933333333333	5.479706666666666
AT1G05065	11.306596666666666	0.197553	3.049163333333334
AT1G05070	9.38813	55.78173333333333	57.2206
AT1G05080	0.0	0.0	0.0
AT1G05085	0.48999666666666664	0.0	0.0
AT1G05090	0.3313646666666667	0.587698	0.4000306666666667
AT1G05100	7.067353333333334	4.916686666666666	0.4420266666666666
AT1G05120	14.577600000000002	11.0058	14.717666666666666
AT1G05136	0.0	0.0	0.0
AT1G05140	7.875873333333334	2.3602766666666666	2.2941266666666666
AT1G05150	13.210299999999998	25.41593333333333	18.505433333333333
AT1G05160	2.20654	6.1951	12.964866666666666
AT1G05170	12.095500000000001	50.8261	52.173033333333336
AT1G05180	23.513966666666665	23.573733333333333	40.964866666666666
AT1G05190	5.899416666666667	5.493733333333334	33.32150000000001
AT1G05200	2.026046666666667	0.5421963333333334	1.9189333333333334
AT1G05205	123.99766666666666	189.56266666666667	183.302
AT1G05210	14.059	69.72783333333332	54.82223333333334
AT1G05220	9.540790000000001	19.3299	19.49213333333333
AT1G05230	1.3387303333333334	1.561134	1.7343433333333333
AT1G05240	15.274344333333332	0.011414500000000001	0.0
AT1G05250	0.05762890000000001	0.0	0.0
AT1G05260	712.5929999999998	1163.2453333333333	71.58503333333333
AT1G05270	43.77530000000001	33.254933333333334	32.19113333333333
AT1G05280	1.6330386666666667	13.420200000000001	17.80196666666667
AT1G05290	0.0	0.013775599999999999	0.0
AT1G05291	0.0	0.0	0.0
AT1G05300	42.6509	7.257233333333333	2.883156666666667
AT1G05310	2.6118	0.313522	0.009558333333333334
AT1G05320	24.238366666666664	15.138739999999999	1.1234856666666666
AT1G05330	0.7404873333333333	0.5570433333333333	0.17395866666666668
AT1G05340	123.81366666666668	7.086874333333334	0.6947943333333333
AT1G05350	30.234566666666666	65.02570000000001	44.529599999999995
AT1G05360	17.469366666666666	31.62816666666666	36.32916666666667
AT1G05370	0.3261516666666667	0.17030233333333333	2.525256666666667
AT1G05380	9.038276666666667	12.598433333333332	14.8213
AT1G05385	2.7851033333333333	1.8749000000000002	2.84764
AT1G05400	1.2674596666666667	1.111284333333333	0.939582
AT1G05410	5.586923333333334	13.380436666666666	36.31203333333333
AT1G05420	1.093557	7.821173333333334	1.1381986666666666
AT1G05430	23.094866666666665	23.538300000000003	38.55676666666667
AT1G05440	0.48641190000000006	1.6769516666666666	8.823956666666666
AT1G05450	16.261933333333335	0.6298666666666667	0.1943546666666667
AT1G05460	1.6757706666666667	2.228756666666667	7.555656666666667
AT1G05470	6.705656666666666	1.72693	5.458686666666668
AT1G05490	0.3841056666666667	0.5747	0.3773596666666667
AT1G05500	52.46816666666666	57.02703333333333	33.726400000000005
AT1G05510	0.15409566666666666	68.7190274	0.11400700000000001
AT1G05520	18.640266666666665	45.09119999999999	28.617966666666664
AT1G05530	1.3329446666666664	26.333433333333332	3.07915
AT1G05540	0.189782	1.1195893333333335	0.24652866666666665
AT1G05550	0.0	0.0	0.0
AT1G05560	6.76407	26.336466666666666	2.8775866666666663
AT1G05570	45.73473333333334	3.080173333333333	7.040783333333333
AT1G05575	45.80276666666666	6.272850000000001	2.52697
AT1G05577	0.24760303333333333	0.0	1.5804999999999998
AT1G05580	0.06272753333333332	0.009639433333333334	0.0
AT1G05590	2.246938333333333	13.392433333333331	10.793709999999999
AT1G05600	1.1663676666666667	1.5230736666666669	4.902136666666666
AT1G05610	0.4424273333333333	0.9275583333333334	0.506263
AT1G05615	0.0	0.0	0.0
AT1G05620	46.77033333333333	131.50300000000001	56.889399999999995
AT1G05630	10.198246666666668	7.23461	5.061253333333334
